logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000258529__ENSMUSG00000032059	11.2675927738193	-0.620666621904922	37.0552163961552	6.68653242639241e-15	8.62027266832275e-13	20.969879378146
ENSG00000177954__ENSMUSG00000050621	-7.33139359240394	5.89275695915675	-28.548544970103	2.1186576115366e-13	9.53234649901995e-12	20.9674348279172
ENSG00000273167__ENSMUSG00000021990	11.5088804176189	-0.503338921405115	36.8618641460066	7.16788756556622e-15	8.75563806081054e-13	20.9551371073121
ENSG00000268193__ENSMUSG00000003573	11.5765355203877	-0.579938939936876	36.6857674057445	7.63875710408819e-15	9.12004665822851e-13	20.9293031756081
ENSG00000237441__ENSMUSG00000041354	12.3822642256405	-0.0611381245097192	36.4175524127877	8.42092391259383e-15	9.79054195060909e-13	20.9272091708656
ENSG00000255072__ENSMUSG00000010607	11.5933758571656	-0.421141671709282	36.6301279685041	7.79435554256516e-15	9.21436922460561e-13	20.9203041732849
ENSG00000255835__ENSMUSG00000026520	13.1765044205875	0.337757381764799	36.1603081932925	9.25238139535291e-15	1.05823171926687e-12	20.9056561435535
ENSG00000100068__ENSMUSG00000024913	5.61524131138914	4.60690355617682	28.0102190231362	2.72404034770402e-13	1.15362730087033e-11	20.8499158642201
ENSG00000255292__ENSMUSG00000000171	13.0710835273788	1.0260193635048	35.7391009796943	1.08101699655423e-14	1.16982670057884e-12	20.846629816439
ENSG00000248144__ENSMUSG00000074207	11.0021129523535	-0.912134412973642	36.3655238859181	8.5823799482779e-15	9.89646894363717e-13	20.8219721971673
ENSG00000204564__ENSMUSG00000050705	11.5800836925986	-0.446776855882976	36.0494512716049	9.63749978340371e-15	1.07266912652118e-12	20.8134955055873
ENSG00000249773__ENSMUSG00000034211	9.54356722889701	1.06457795122803	33.5132882899183	2.537666129942e-14	2.16362952218327e-12	20.8070742100211
ENSG00000182774__ENSMUSG00000061787	10.8599327693019	4.2466068667959	29.3136202141744	1.49388751280034e-13	7.41778412982383e-12	20.7938445286751
ENSG00000273398__ENSMUSG00000033953	12.8918260455758	0.338330471539817	35.562194604789	1.15464586536176e-14	1.22132015292551e-12	20.7847101807263
ENSG00000259066__ENSMUSG00000041712	11.6924936199038	2.06310954644241	33.8432278466454	2.22845566192856e-14	1.98712900505302e-12	20.7503757566238
ENSG00000137309__ENSMUSG00000078249	-16.9548057491256	3.25439342926814	-34.8933111934875	1.48567228832799e-14	1.49158961731982e-12	20.7483628612122
ENSG00000271601__ENSMUSG00000049288	10.5818186514148	-0.987559841912143	36.1253254055209	9.37209602103461e-15	1.06327940987028e-12	20.7301311920437
ENSG00000261130__ENSMUSG00000022679	10.7206753506372	-0.825145986444002	36.0192082142336	9.74552824008517e-15	1.07266912652118e-12	20.7277645942544
ENSG00000256861__ENSMUSG00000029434	11.6379394103512	-0.0772681050228817	35.3477395675823	1.25119979518496e-14	1.29425578813691e-12	20.7157750138422
ENSG00000205323__ENSMUSG00000078427	4.2348548413234	3.76717570411209	27.9070926826125	2.85993104157475e-13	1.18682920037975e-11	20.7119982216738
ENSG00000171757__ENSMUSG00000027702	5.66758117358905	3.8155648009512	28.0096212166258	2.72480780994245e-13	1.15362730087033e-11	20.6882854620423
ENSG00000089220__ENSMUSG00000047104	-14.4216795154549	2.06660283855368	-34.6635273947964	1.62183293303266e-14	1.59552067845479e-12	20.6775021688215
ENSG00000247315__ENSMUSG00000074682	11.5853748968107	-0.46738416607481	35.19377360055	1.32585197024079e-14	1.35160039980778e-12	20.6515227553269
ENSG00000268465__ENSMUSG00000003269	12.6665803157361	0.0536878068748467	34.8790062009222	1.49378010928573e-14	1.49158961731982e-12	20.6438975203622
ENSG00000141979__ENSMUSG00000045248	11.336246745765	-0.581807215340931	35.2073072643936	1.31910208799493e-14	1.35160039980778e-12	20.6358096539409
ENSG00000135111__ENSMUSG00000018604	11.2525439104476	2.63744271643025	31.5385371687234	5.6750665383379e-14	3.78223134454454e-12	20.6341182483031
ENSG00000260729__ENSMUSG00000025232	13.957639925959	1.40990481084416	34.5757361512705	1.67734139215743e-14	1.61622182910073e-12	20.6318264344566
ENSG00000117791__ENSMUSG00000073481	4.93742537373379	5.76767976497608	27.2701394311801	3.87827307584585e-13	1.49069796806009e-11	20.6137079498994
ENSG00000176988__ENSMUSG00000062170	11.8708607332743	-0.360223732968978	34.876891895736	1.49498248537172e-14	1.49158961731982e-12	20.6074452946706
ENSG00000262919__ENSMUSG00000049489	10.692300986593	-0.928583656326491	35.3724149792296	1.23966128620997e-14	1.29181888699273e-12	20.6035414825615
ENSG00000104635__ENSMUSG00000022094	-6.68937860112002	5.66920791474346	-27.6243301980279	3.27126228885221e-13	1.318628019472e-11	20.6029014174498
ENSG00000137818__ENSMUSG00000060019	-4.81627252681767	8.24267916759836	-27.1937367373236	4.02444566768404e-13	1.51603336212218e-11	20.6027773089712
ENSG00000163098__ENSMUSG00000025860	12.8263302677123	0.27191852414	34.6179666551749	1.65038955048605e-14	1.61233890251651e-12	20.5962289539094
ENSG00000127528__ENSMUSG00000055148	9.49479490566815	2.21618586242663	29.9502509073804	1.12448614328833e-13	6.02835504577675e-12	20.5522396114487
ENSG00000230626__ENSMUSG00000035027	8.30784365881041	2.29572568544456	29.5144747089176	1.36495473108177e-13	6.9550829370301e-12	20.5361304240428
ENSG00000137818__ENSMUSG00000091014	-15.9339001114567	2.75841976937827	-33.9002330500833	2.17925872367027e-14	1.97792333707054e-12	20.5325897050877
ENSG00000225190__ENSMUSG00000034247	4.38918982907191	4.20875519185819	27.2301084472263	3.95413569074142e-13	1.50076410666963e-11	20.5266389747705
ENSG00000137312__ENSMUSG00000059714	11.4828201800482	-0.523216220086594	34.5148844570129	1.71701187803281e-14	1.64319204763032e-12	20.509622955908
ENSG00000102007__ENSMUSG00000031146	5.3825719540611	4.42826268216006	27.2361744355425	3.94253838939883e-13	1.50076410666963e-11	20.5072836808963
ENSG00000259316__ENSMUSG00000040204	10.1964700177549	1.01326635374824	33.6706011672906	2.38485160945733e-14	2.05828787986783e-12	20.5052605294031
ENSG00000266472__ENSMUSG00000054312	11.1622176895719	-0.70553296422821	34.5889931986612	1.66883009767383e-14	1.61622182910073e-12	20.4995043308317
ENSG00000185432__ENSMUSG00000093789	-10.5396911440198	0.226634595390445	-34.0283787504114	2.07287169112785e-14	1.91666881855822e-12	20.4902460251848
ENSG00000186868__ENSMUSG00000018411	6.48172514491861	2.84720941853033	28.2033794334122	2.48780098271403e-13	1.07028697935232e-11	20.4790596966194
ENSG00000261915__ENSMUSG00000047284	12.4188060375301	0.338482849189173	33.9973074668634	2.0981447118138e-14	1.91666881855822e-12	20.4714024307491
ENSG00000259529__ENSMUSG00000047098	6.10722192810465	2.91381742600609	28.0665386490978	2.65276760661032e-13	1.13777849664006e-11	20.4543931940924
ENSG00000133678__ENSMUSG00000072680	-10.2044047874385	-0.0516421499957661	-33.8394282205932	2.23177696046615e-14	1.98712900505302e-12	20.4426791394678
ENSG00000174137__ENSMUSG00000037339	5.80170984725196	3.05104322463127	27.7115841816231	3.13794569671344e-13	1.27955420467724e-11	20.4373299642138
ENSG00000131914__ENSMUSG00000050966	-4.67616382035864	8.96497033695834	-26.8459201543404	4.76879459943565e-13	1.72461188752855e-11	20.4350411306773
ENSG00000179172__ENSMUSG00000060373	13.5642063362808	2.77337104663336	32.3098066640672	4.1207536373671e-14	3.05109274581475e-12	20.4193020989904
ENSG00000071994__ENSMUSG00000014771	-12.2080220214118	0.963032309792796	-33.5434483136175	2.50757317452501e-14	2.15100850117182e-12	20.4156905346776
ENSG00000022556__ENSMUSG00000035177	-14.0139824036169	1.86867057165541	-33.3578701863716	2.69901061402913e-14	2.2300041678121e-12	20.3955146726855
ENSG00000198899__ENSMUSG00000064357	10.4970236037122	-0.985513217806712	34.4190478914398	1.78154673991886e-14	1.68206708303211e-12	20.3942106940574
ENSG00000146112__ENSMUSG00000034595	11.6876018776723	-0.44142760711997	33.871230228196	2.20414152111457e-14	1.98712900505302e-12	20.3911177427794
ENSG00000142541__ENSMUSG00000089989	-12.0918439064004	5.41383877543709	-29.1131157568442	1.63572502578506e-13	7.95124023500075e-12	20.3885782498552
ENSG00000267855__ENSMUSG00000041881	7.50212391729966	3.44728100966516	27.8497891607163	2.93857062625303e-13	1.20876642017917e-11	20.3859162085944
ENSG00000204438__ENSMUSG00000092417	10.567342789887	-0.930390569393213	34.2876211581051	1.87431685238628e-14	1.75785929862468e-12	20.3770654577833
ENSG00000204209__ENSMUSG00000002307	6.94880901980262	2.89641976343628	28.0050209160381	2.73072143296716e-13	1.15362730087033e-11	20.3732124343101
ENSG00000204371__ENSMUSG00000013787	13.4180898881025	0.861585504963333	33.3554634255181	2.7015941362965e-14	2.2300041678121e-12	20.3549938819046
ENSG00000185414__ENSMUSG00000026087	8.33496979254056	1.4608521568107	30.0268053625931	1.08715565201405e-13	5.95101389592751e-12	20.353619772686
ENSG00000111328__ENSMUSG00000078154	-4.94530437872455	4.69410240202697	-27.1906886166491	4.0303986169583e-13	1.51603336212218e-11	20.3460270886404
ENSG00000172115__ENSMUSG00000058927	-5.26156012787231	5.75441940523431	-26.8583116689438	4.73987663667564e-13	1.71857176610188e-11	20.3247535808666
ENSG00000196230__ENSMUSG00000001525	16.5838036052356	3.00979265469325	32.9902203880368	3.12621810319103e-14	2.50417963516385e-12	20.3207852528186
ENSG00000104413__ENSMUSG00000040728	-3.9549753104923	5.81633527343843	-26.6970502336543	5.13140804948978e-13	1.813785136689e-11	20.3023506234023
ENSG00000260643__ENSMUSG00000034424	8.60416120621967	2.40144036700937	28.787954751508	1.89739131581048e-13	8.92725786984006e-12	20.2949130221369
ENSG00000269556__ENSMUSG00000073139	10.770629456088	-0.891789252279849	33.6971323197357	2.36006757105252e-14	2.04947102404734e-12	20.2786927728295
ENSG00000164684__ENSMUSG00000040209	3.78776797588166	4.28897810156602	26.6831649605164	5.1667079360426e-13	1.82168539459266e-11	20.2738984821093
ENSG00000154710__ENSMUSG00000025340	5.06041857456957	2.80543028174049	27.2987024514639	3.82509903371251e-13	1.47833772544691e-11	20.2681231784453
ENSG00000188603__ENSMUSG00000030720	4.45327466551029	3.26716715798318	26.9018374286413	4.63978326921557e-13	1.69538885795648e-11	20.2496414623721
ENSG00000121067__ENSMUSG00000074424	-10.2522795891023	-0.0380743882439646	-32.9289083418608	3.20426974594028e-14	2.50417963516385e-12	20.2450600827124
ENSG00000121067__ENSMUSG00000090268	-10.2522795891023	-0.0380743882439646	-32.9289083418608	3.20426974594028e-14	2.50417963516385e-12	20.2450600827124
ENSG00000121067__ENSMUSG00000060256	-10.2522795891023	-0.0380743882439646	-32.9289083418608	3.20426974594028e-14	2.50417963516385e-12	20.2450600827124
ENSG00000121067__ENSMUSG00000089696	-10.2522795891023	-0.0380743882439646	-32.9289083418608	3.20426974594028e-14	2.50417963516385e-12	20.2450600827124
ENSG00000121067__ENSMUSG00000058005	-10.2522795891023	-0.0380743882439646	-32.9289083418608	3.20426974594028e-14	2.50417963516385e-12	20.2450600827124
ENSG00000121067__ENSMUSG00000068879	-10.2522795891023	-0.0380743882439646	-32.9289083418608	3.20426974594028e-14	2.50417963516385e-12	20.2450600827124
ENSG00000103226__ENSMUSG00000030835	3.92990269686395	6.48738364535697	26.3910112181922	5.97321924760755e-13	2.02702006636091e-11	20.2073759271461
ENSG00000258790__ENSMUSG00000021023	5.71934792176182	2.28190817838953	27.9690395629373	2.77745300376985e-13	1.16636444349356e-11	20.2032610986092
ENSG00000026036__ENSMUSG00000038685	6.32855971106567	3.84126326736922	26.9281782364238	4.58031272325412e-13	1.6868020782916e-11	20.186765886255
ENSG00000170748__ENSMUSG00000073894	10.0708310404446	0.336533831222681	32.2793395532714	4.17258853498581e-14	3.05729039115523e-12	20.183513620485
ENSG00000204542__ENSMUSG00000039269	12.1900696788932	-0.200202591957318	32.7621581577402	3.42732528695543e-14	2.64920945807083e-12	20.1763275890638
ENSG00000167774__ENSMUSG00000041881	13.2898896371402	1.02523094689037	32.4948603329451	3.82040214298878e-14	2.85879879508331e-12	20.1593366252658
ENSG00000204227__ENSMUSG00000024325	10.3279086275408	-1.12882060951678	33.3794315636094	2.6759836734059e-14	2.2300041678121e-12	20.1582237234334
ENSG00000205927__ENSMUSG00000039830	8.8087486907008	1.65569797082479	29.4197645923602	1.42419644160218e-13	7.15556983587838e-12	20.1570326378475
ENSG00000188739__ENSMUSG00000033931	5.2916673473407	3.13359374667895	27.043304525591	4.32982456201599e-13	1.60717604059211e-11	20.1299172865047
ENSG00000143641__ENSMUSG00000092329	-12.5395768610865	1.06131689887665	-32.2458685995963	4.23034212600621e-14	3.0835467890495e-12	20.1266206229478
ENSG00000267645__ENSMUSG00000039771	11.2573619976982	-0.253661621169258	32.5803153965536	3.68971620417344e-14	2.79156335119508e-12	20.1150531552266
ENSG00000164778__ENSMUSG00000039095	9.82948425930185	-1.24430758104442	33.4867263502619	2.56449025093015e-14	2.17332824398104e-12	20.1074826678558
ENSG00000273003__ENSMUSG00000024944	11.0036402605379	-0.380097029774351	32.5847303568789	3.68309613706468e-14	2.79156335119508e-12	20.1006363771482
ENSG00000163568__ENSMUSG00000037860	6.57983190522282	3.47552057287878	27.1218085646837	4.16747190459144e-13	1.55511922423852e-11	20.0983107021049
ENSG00000253626__ENSMUSG00000078812	4.73662369124814	7.46430916775957	26.1584900134298	6.71162438073913e-13	2.22162663031148e-11	20.094135853787
ENSG00000143545__ENSMUSG00000027935	-5.19840238544568	4.84038425043505	-26.5490991062254	5.52126102427638e-13	1.92260148736436e-11	20.0922864160693
ENSG00000107798__ENSMUSG00000024781	-4.90159833675149	4.98413864296661	-26.4600533850133	5.77113179990235e-13	1.97738088234047e-11	20.089708770663
ENSG00000156869__ENSMUSG00000033386	4.61396012584092	3.94225341654167	26.340298462467	6.12648954096095e-13	2.06190083402485e-11	20.0583323266495
ENSG00000258366__ENSMUSG00000038685	5.58967844956011	4.11764958557347	26.3840436214568	5.99403147288981e-13	2.02702006636091e-11	20.0543776896142
ENSG00000241343__ENSMUSG00000079435	6.07913402048733	6.31706473610301	26.1028475259305	6.90248029845351e-13	2.26349866756746e-11	20.0435499717654
ENSG00000163528__ENSMUSG00000081044	-10.2645711125165	-0.0160060149280961	-32.0490702206414	4.58774814765739e-14	3.32682685264145e-12	20.0430406939287
ENSG00000147324__ENSMUSG00000070056	-4.54891594956185	4.1541938472948	-26.5667136397291	5.47322271513198e-13	1.91535565065862e-11	20.0404290060162
ENSG00000184697__ENSMUSG00000023906	-5.3237643545951	7.03324864858925	-26.0515562079813	7.08357710494481e-13	2.29084511982445e-11	20.0272270735613
ENSG00000170542__ENSMUSG00000054266	-10.344455729746	0.100975471081661	-31.9253716555571	4.82889802196009e-14	3.41190235422843e-12	20.0153714583262
ENSG00000170542__ENSMUSG00000071452	-10.344455729746	0.100975471081661	-31.9253716555571	4.82889802196009e-14	3.41190235422843e-12	20.0153714583262
ENSG00000155760__ENSMUSG00000041075	-3.5524517502605	6.85903209816589	-26.0036432582795	7.2573579648752e-13	2.33630461899003e-11	20.0119734848831
ENSG00000204348__ENSMUSG00000040482	10.779885831716	-0.859582404347595	32.4414695408987	3.9045687631422e-14	2.90632134179283e-12	20.0064092625332
ENSG00000250709__ENSMUSG00000027794	10.4694555027808	-0.992960112470045	32.5516672937478	3.73298459224027e-14	2.80832231249391e-12	19.9961188131765
ENSG00000204560__ENSMUSG00000024422	11.9969661056061	2.29524647312576	30.0689903481814	1.06715528570038e-13	5.88734923891487e-12	19.9793697345503
ENSG00000234127__ENSMUSG00000024457	10.6466858031747	1.06332112883349	30.6155581161529	8.40870523471217e-14	4.98736966781024e-12	19.9765694316694
ENSG00000235376__ENSMUSG00000026005	7.55161786024997	2.94540081139117	27.2908081788113	3.83971662502632e-13	1.47992146522932e-11	19.9580580389934
ENSG00000174721__ENSMUSG00000047632	-6.76594501449455	3.17593456078911	-27.6385275089083	3.24916227861108e-13	1.31348318780174e-11	19.9495201035436
ENSG00000198585__ENSMUSG00000032566	-10.9134455414424	0.57020316847763	-31.528225823118	5.69969466195225e-14	3.78223134454454e-12	19.9305852714253
ENSG00000254536__ENSMUSG00000039018	9.85311180687231	0.0234628471896374	31.6226533456872	5.47837558072793e-14	3.67016089190829e-12	19.9185903768092
ENSG00000266826__ENSMUSG00000031221	12.1697498619848	0.601813084190423	31.4958997020831	5.77765059419652e-14	3.81179074049728e-12	19.9109846583071
ENSG00000184110__ENSMUSG00000030738	3.68328243256496	7.33671143765072	25.7858273028962	8.10712712080144e-13	2.56254781565885e-11	19.9058094005801
ENSG00000166073__ENSMUSG00000040133	-13.8212832435436	1.85954605816609	-31.2151055333193	6.50500195304807e-14	4.15672491256183e-12	19.8900757315416
ENSG00000198840__ENSMUSG00000064360	10.9545697484441	-0.735052641692945	31.8569128558511	4.96817907435692e-14	3.46001699099273e-12	19.8884477782396
ENSG00000196419__ENSMUSG00000022471	-3.92177710130851	8.33862969955895	-25.7468328679513	8.27022405396083e-13	2.59586002751609e-11	19.8853991553262
ENSG00000009780__ENSMUSG00000028878	3.43773310415253	5.05275659734132	25.7817337647297	8.12408534108506e-13	2.56254781565885e-11	19.8841976526196
ENSG00000123908__ENSMUSG00000036698	3.05020026115802	7.3055611042074	25.7433286302871	8.28505226297075e-13	2.59586002751609e-11	19.884105539147
ENSG00000100298__ENSMUSG00000009585	7.84704461445071	2.99909861704073	26.7600905161963	4.97436744119246e-13	1.7943436195563e-11	19.8700203215631
ENSG00000236761__ENSMUSG00000021000	8.98266791011575	2.26502279005124	28.4510166552627	2.21659905648754e-13	9.83694496109361e-12	19.8624814962767
ENSG00000168671__ENSMUSG00000049152	-10.9001479931708	0.291828639935367	-31.2475745465326	6.41607969272152e-14	4.14043161088102e-12	19.8613607176071
ENSG00000148680__ENSMUSG00000024798	-11.4321525830924	0.760039805059001	-31.1249323551708	6.75897019346148e-14	4.22722526986145e-12	19.839410132126
ENSG00000133639__ENSMUSG00000068173	-10.1282578510283	-0.0187576521914268	-31.1954345031725	6.55951756176234e-14	4.15672491256183e-12	19.8333437277878
ENSG00000173809__ENSMUSG00000030491	4.66459466330516	4.22684005667458	25.8527797073581	7.83509027947506e-13	2.49375678849899e-11	19.8327023274679
ENSG00000088305__ENSMUSG00000027478	-4.89214520710312	8.5447855155096	-25.6114984940505	8.86415251039143e-13	2.73466880517953e-11	19.8162267610411
ENSG00000025039__ENSMUSG00000028278	3.15769667969639	5.34238940508743	25.6181278462398	8.83401697658012e-13	2.73171015618834e-11	19.8112608550601
