rep1	rep2	rep3
ENSMUSG00000099349	0	0	0
ENSMUSG00000088803	0	0	0
ENSMUSG00000022205	16980.5815853253	16582.9622799937	16842.1934679979
ENSMUSG00000107344	46.1184317036524	54.5914714871985	29.7828354871758
ENSMUSG00000022201	10964.9383474928	10586.4637844783	10737.5394941126
ENSMUSG00000089250	3.37451939295018	0	0
ENSMUSG00000084592	8.99871838120047	10.7042100955291	12.4095147863232
ENSMUSG00000039458	6309.22642501918	6024.32944176379	5964.01280630695
ENSMUSG00000097221	0	0	0
ENSMUSG00000022200	5338.48967964718	4900.38738173323	4895.9672336974
ENSMUSG00000022197	103.485261383805	128.450521146349	126.577050820497
ENSMUSG00000095516	0	0	0
ENSMUSG00000078300	3.37451939295018	0	6.61840788603906
ENSMUSG00000103130	0	0	0
ENSMUSG00000095842	0	0	0
ENSMUSG00000022195	6048.26359196437	5989.00554844854	5928.43886391949
ENSMUSG00000022191	18501.3649917482	18613.5509351156	18453.7757882484
ENSMUSG00000104911	0	1.07042100955291	0
ENSMUSG00000089564	0	0	0
ENSMUSG00000039385	24.7464755483013	28.9013672579286	23.9917285868916
ENSMUSG00000095874	0	0	0
ENSMUSG00000092919	0	0	0
ENSMUSG00000088704	0	0	0
ENSMUSG00000025370	15.7477571671008	13.9154731241878	8.27300985754883
ENSMUSG00000080596	0	0	0
ENSMUSG00000088133	0	0	0
ENSMUSG00000096339	0	0	0
ENSMUSG00000098150	0	0	0
ENSMUSG00000098222	11.2483979765006	2.14084201910582	12.4095147863232
ENSMUSG00000084873	0	0	0
ENSMUSG00000022321	75.3642664425539	70.6477866304922	81.0754966039785
ENSMUSG00000089320	0	0	0
ENSMUSG00000102810	0	0	0
ENSMUSG00000047565	13.4980775718007	24.619683219717	23.1644276011367
ENSMUSG00000089258	0	0	0
ENSMUSG00000098821	0	0	0
ENSMUSG00000040452	0	6.42252605731747	0
ENSMUSG00000095678	0	0	0
ENSMUSG00000103296	2.24967959530012	0	1.65460197150977
ENSMUSG00000105214	0	0	0
ENSMUSG00000098700	0	0	0
ENSMUSG00000040420	5.62419898825029	7.49294706687038	9.92761182905859
ENSMUSG00000021927	17.9974367624009	23.5492622101641	13.2368157720781
ENSMUSG00000091194	2.24967959530012	0	0.827300985754883
ENSMUSG00000094031	0	0	0
ENSMUSG00000087760	0	0	0
ENSMUSG00000064675	0	0	0
ENSMUSG00000097452	12.3732377741506	7.49294706687038	9.92761182905859
ENSMUSG00000051237	0	0	0
ENSMUSG00000103315	0	0	0
ENSMUSG00000045763	1143.96207421011	1116.44911296369	1105.27411696852
ENSMUSG00000056089	0	0	0
ENSMUSG00000022272	33682.2029008334	33783.5574824994	33480.8708935001
ENSMUSG00000089639	5.62419898825029	0	0.827300985754883
ENSMUSG00000022270	1114.71623947121	1120.7307970019	1079.62778641012
ENSMUSG00000098719	0	0	0
ENSMUSG00000052253	3428.51170323738	3533.45975253416	3445.70860566909
ENSMUSG00000022269	60.7413490731032	47.0985244203281	54.6018650598223
ENSMUSG00000043556	15.7477571671008	27.8309462483757	14.8914177435879
ENSMUSG00000090544	6.74903878590035	7.49294706687038	7.44570887179395
ENSMUSG00000088191	0	0	0
ENSMUSG00000022265	1155.21047218661	1164.61805839357	1111.06522386881
ENSMUSG00000098416	0	0	0
ENSMUSG00000046034	904.371197310647	981.57606576002	911.685686301881
ENSMUSG00000056069	12.3732377741506	3.21126302865873	4.13650492877441
ENSMUSG00000022263	1326.18612142942	1405.46278554297	1442.81291915652
ENSMUSG00000022262	21.3719561553511	11.774631105082	22.3371266153818
ENSMUSG00000092639	0	0	0
ENSMUSG00000088621	0	0	0
ENSMUSG00000089279	0	0	0
ENSMUSG00000088045	0	0	0
ENSMUSG00000065726	0	0	0
ENSMUSG00000022240	1010.10613828975	1004.05490696063	936.504715874527
ENSMUSG00000087836	0	0	0
ENSMUSG00000094704	0	0	0
ENSMUSG00000077468	0	0	0
ENSMUSG00000039168	1179.95694773491	1188.16732060373	1130.92044752692
ENSMUSG00000055416	0	1.07042100955291	0
ENSMUSG00000022237	121.482698146206	120.957574079479	112.512934062664
ENSMUSG00000022236	7.87387858355041	10.7042100955291	15.7187187293428
ENSMUSG00000068964	2.24967959530012	2.14084201910582	1.65460197150977
ENSMUSG00000039100	6162.99725132467	5818.80860792963	5635.57431496226
ENSMUSG00000022235	5.62419898825029	4.28168403821165	2.48190295726465
ENSMUSG00000022234	44299.5657508523	44183.7680113155	44752.0195234246
ENSMUSG00000039065	469.058195620075	439.943034926247	429.369211606784
ENSMUSG00000045267	0	0	0
ENSMUSG00000107924	0	0	0
ENSMUSG00000096956	152.978212480408	145.577257299196	129.886254763517
ENSMUSG00000089317	0	3.21126302865873	3.30920394301953
ENSMUSG00000022231	1952.7218887205	1632.39203956819	1822.54407161801
ENSMUSG00000022261	4510.60758857674	4399.43034926247	4541.05511080855
ENSMUSG00000039007	5.62419898825029	6.42252605731747	19.8552236581172
ENSMUSG00000058101	0	0	0
ENSMUSG00000088062	0	0	0
ENSMUSG00000038984	132.731096122707	149.858941337408	126.577050820497
ENSMUSG00000022255	10123.5581788505	9829.67613072439	9757.18782599309
ENSMUSG00000089072	12.3732377741506	8.56336807642329	11.5822138005684
ENSMUSG00000022257	5177.63758858322	5221.5136845991	5119.33849985121
ENSMUSG00000084738	0	0	0.827300985754883
ENSMUSG00000022324	92.2368634073048	110.25336398395	86.8666035042627
ENSMUSG00000094447	1.12483979765006	2.14084201910582	0
ENSMUSG00000058600	30858.8550087317	30923.3925449741	32216.7549872666
ENSMUSG00000065899	0	0	0
ENSMUSG00000044726	1.12483979765006	1.07042100955291	3.30920394301953
ENSMUSG00000022323	710.898752114837	641.182184722194	651.085875789093
ENSMUSG00000022325	6084.25846548917	6087.48428132741	5985.52263193658
ENSMUSG00000084607	11.2483979765006	4.28168403821165	9.92761182905859
ENSMUSG00000038879	37.1197133224519	55.6618924967514	41.3650492877441
ENSMUSG00000050963	2.24967959530012	4.28168403821165	9.10031084330371
ENSMUSG00000022329	2903.2115177348	2844.10862238209	2792.96812790848
ENSMUSG00000022330	96.7362225979051	92.0562068215504	93.4850113903018
ENSMUSG00000037646	5059.52940982996	4914.30285485742	5121.82040280848
ENSMUSG00000089133	0	0	0
ENSMUSG00000076333	1.12483979765006	0	0
ENSMUSG00000077890	1.12483979765006	0	0
ENSMUSG00000014313	8800.74657681406	8898.40985241335	8889.34909193622
ENSMUSG00000037627	22.4967959530012	25.6901042292699	51.2926611168027
ENSMUSG00000088786	0	0	0
ENSMUSG00000092230	6.74903878590035	0	2.48190295726465
ENSMUSG00000048230	10.1235581788505	13.9154731241878	19.0279226723623
ENSMUSG00000064543	0	0	0
ENSMUSG00000045996	1228.32505903386	1293.06857953992	1304.65365453545
ENSMUSG00000037617	340.826458687968	291.154514598392	311.065170643836
ENSMUSG00000088201	0	0	0
ENSMUSG00000022280	2031.46067455601	1978.13802565378	1935.05700568067
ENSMUSG00000098457	0	0	0
ENSMUSG00000068579	13.4980775718007	12.8450521146349	10.7549128148135
ENSMUSG00000048307	2239.55603712127	2349.57411596864	2319.75196405669
ENSMUSG00000013611	20.2471163577011	19.2675781719524	7.44570887179395
ENSMUSG00000105494	0	0	0
ENSMUSG00000022283	116838.234621709	115875.215126122	116439.304541057
ENSMUSG00000022285	37516.7817710224	36149.1879136114	34859.1543357677
ENSMUSG00000093021	0	0	0.827300985754883
ENSMUSG00000072618	0	0	0
ENSMUSG00000062397	8061.72682975797	7881.50989333809	7858.53206368563
ENSMUSG00000097259	28.1209949412515	27.8309462483757	23.9917285868916
ENSMUSG00000089804	2.24967959530012	4.28168403821165	1.65460197150977
ENSMUSG00000022286	113.608819562656	110.25336398395	123.267846877478
ENSMUSG00000089949	0	0	0
ENSMUSG00000089811	0	0	0
ENSMUSG00000051359	7.87387858355041	16.0563151432937	14.8914177435879
ENSMUSG00000101671	0	0	0
ENSMUSG00000080408	0	0	0
ENSMUSG00000086992	0	0	0
ENSMUSG00000084316	0	0	0
ENSMUSG00000022288	0	0	0
ENSMUSG00000084382	0	0	0
ENSMUSG00000080425	0	0	0
ENSMUSG00000086125	0	0	0
ENSMUSG00000086313	0	0	0
ENSMUSG00000097679	11.2483979765006	9.6337890859762	14.064116757833
ENSMUSG00000022292	2178.81468804816	2060.56044338935	1806.82535288866
ENSMUSG00000085442	528.674704895528	524.506294680927	544.364048626713
ENSMUSG00000037487	75275.4040985396	74133.0774375964	74915.4134640477
ENSMUSG00000065852	0	0	0.827300985754883
ENSMUSG00000061923	0	2.14084201910582	0
ENSMUSG00000096567	0	1.07042100955291	0
ENSMUSG00000097376	2.24967959530012	3.21126302865873	0
ENSMUSG00000037465	6058.38715014322	5790.97766168125	5724.92282142379
ENSMUSG00000097645	2.24967959530012	1.07042100955291	1.65460197150977
ENSMUSG00000037458	14000.8809613503	13585.7834532456	13821.7175690068
ENSMUSG00000099110	0	0	1.65460197150977
ENSMUSG00000102106	0	0	0
ENSMUSG00000022295	7113.48688033897	6975.93371925632	6782.21348121853
ENSMUSG00000097875	3.37451939295018	7.49294706687038	4.13650492877441
ENSMUSG00000022296	0	0	0
ENSMUSG00000022297	391.44424958222	385.351563439048	364.839734717903
ENSMUSG00000077470	0	0	0
ENSMUSG00000054196	50.6177908942526	38.5351563439048	21.509825629627
ENSMUSG00000022299	1030.35325464745	857.407228651882	902.585375458577
ENSMUSG00000022300	4958.29382804146	5078.07726931901	4835.57426173729
ENSMUSG00000084562	1.12483979765006	1.07042100955291	2.48190295726465
ENSMUSG00000098021	13.4980775718007	9.6337890859762	7.44570887179395
ENSMUSG00000037386	860.502445202295	814.590388269766	862.874928142343
ENSMUSG00000095297	0	0	0
ENSMUSG00000022303	0	0	5.79110690028418
ENSMUSG00000022304	264.337352447764	245.126411187617	267.218218398827
ENSMUSG00000087695	0	0	0
ENSMUSG00000022305	1103.46784149471	1055.43511541917	1083.7642913389
ENSMUSG00000094112	2.24967959530012	0	0
ENSMUSG00000092855	0	0	0
ENSMUSG00000056332	0	0	0
ENSMUSG00000022306	40.4942327154021	43.8872613916694	29.7828354871758
ENSMUSG00000048559	0	0	0
ENSMUSG00000022307	5073.02748740177	5134.80958282532	5043.22680916177
ENSMUSG00000097232	2.24967959530012	4.28168403821165	0
ENSMUSG00000042895	11.2483979765006	4.28168403821165	7.44570887179395
ENSMUSG00000088469	0	0	0
ENSMUSG00000022309	4.49935919060024	9.6337890859762	9.10031084330371
ENSMUSG00000097805	0	0	0
ENSMUSG00000051920	32.6203541318517	29.9717882674815	15.7187187293428
ENSMUSG00000098002	2.24967959530012	1.07042100955291	0.827300985754883
ENSMUSG00000087905	0	0	0
ENSMUSG00000022336	23756.6165263692	22646.897299111	22199.7946517465
ENSMUSG00000072592	0	0	0
ENSMUSG00000022337	2989.82418215386	3080.67166549328	2930.3000915438
ENSMUSG00000054409	28.1209949412515	25.6901042292699	23.1644276011367
ENSMUSG00000038760	0	0	0
ENSMUSG00000088756	0	0	0
ENSMUSG00000077181	0	0	0
ENSMUSG00000038736	4113.53914000627	3854.58605540003	4002.48216908212
ENSMUSG00000022338	2169.81596966696	2104.44770478102	2226.26695266639
ENSMUSG00000094551	28.1209949412515	33.1830512961403	23.9917285868916
ENSMUSG00000038725	0	0	0
ENSMUSG00000022339	655.781602029984	689.351130152075	633.71255508824
ENSMUSG00000022340	4.49935919060024	0	4.9638059145293
ENSMUSG00000097102	3.37451939295018	2.14084201910582	3.30920394301953
ENSMUSG00000060530	0	2.14084201910582	0
ENSMUSG00000089137	0	0	0
ENSMUSG00000089589	0	0	0
ENSMUSG00000058463	0	0	0.827300985754883
ENSMUSG00000022342	4.49935919060024	0	3.30920394301953
ENSMUSG00000096157	10.1235581788505	5.35210504776456	2.48190295726465
ENSMUSG00000065312	0	0	0
ENSMUSG00000099751	0	0	0
ENSMUSG00000092643	0	0	0
ENSMUSG00000051198	0	0	0
ENSMUSG00000088679	0	0	0
ENSMUSG00000022311	6.74903878590035	4.28168403821165	5.79110690028418
ENSMUSG00000089828	0	0	0
ENSMUSG00000077752	0	0	0
ENSMUSG00000065742	0	0	0
ENSMUSG00000089314	0	0	0
ENSMUSG00000065760	0	0	0
ENSMUSG00000038679	3438.63526141623	3257.29113206951	3235.57415528735
ENSMUSG00000084458	0	2.14084201910582	0.827300985754883
ENSMUSG00000022312	16880.4708433344	16500.5398622581	17017.5812769779
ENSMUSG00000022313	1021.35453626625	921.632489225057	962.151046432929
ENSMUSG00000022314	28107.4968636797	26978.8911247716	26854.1899976035
ENSMUSG00000068522	247.464755483013	190.534939700418	220.889363196554
ENSMUSG00000022315	0	0	0
ENSMUSG00000057262	5.62419898825029	5.35210504776456	2.48190295726465
ENSMUSG00000088830	0	0	0
ENSMUSG00000094481	0	0	0
ENSMUSG00000038622	1272.19381114222	1210.64616180434	1298.86254763517
ENSMUSG00000061731	2975.20126478441	3043.20693015893	3075.90506503665
ENSMUSG00000087805	0	0	0
ENSMUSG00000058656	42.7439123107022	53.5210504776456	35.57394238746
ENSMUSG00000077567	0	0	0
ENSMUSG00000104794	0	0	0
ENSMUSG00000072584	0	0	0
ENSMUSG00000097938	1.12483979765006	0	0
ENSMUSG00000063727	2.24967959530012	0	3.30920394301953
ENSMUSG00000050978	0	1.07042100955291	0
ENSMUSG00000038591	0	0	0
ENSMUSG00000024479	21.3719561553511	32.1126302865873	13.2368157720781
ENSMUSG00000037362	25.8713153459514	18.1971571623995	24.8190295726465
ENSMUSG00000098237	0	0	0
ENSMUSG00000022425	38.244553120102	32.1126302865873	42.192350273499
ENSMUSG00000097286	0	0	0
ENSMUSG00000037343	6274.35639129203	6187.03343521583	6308.99731736674
ENSMUSG00000022422	1104.59268129236	1142.13921719296	1051.49955289446
ENSMUSG00000053749	10.1235581788505	24.619683219717	18.2006216866074
ENSMUSG00000022419	5265.37509279993	5134.80958282532	5159.04894716745
ENSMUSG00000095792	0	0	0
ENSMUSG00000022371	31.4955143342017	46.0281034107752	33.9193404159502
ENSMUSG00000101568	0	0	0
ENSMUSG00000022370	2788.4778583745	2955.43240737559	2906.3083629569
ENSMUSG00000022369	3037.06745365516	2816.27767613371	2758.22148650678
ENSMUSG00000060429	456.684957845924	412.112088677871	452.533639207921
ENSMUSG00000022367	20.2471163577011	16.0563151432937	21.509825629627
ENSMUSG00000086541	2.24967959530012	1.07042100955291	2.48190295726465
ENSMUSG00000094730	0	0	0
ENSMUSG00000022366	0	0	0
ENSMUSG00000071757	61.8661888707532	67.4365236018334	81.0754966039785
ENSMUSG00000090002	0	0	0
ENSMUSG00000047807	0	0	0
ENSMUSG00000022365	3713.09617204284	3672.61448377604	3728.64554279726
ENSMUSG00000022364	2149.56885330926	2238.25033097514	2128.64543634731
ENSMUSG00000051225	5.62419898825029	9.6337890859762	2.48190295726465
ENSMUSG00000101892	978.610623955551	976.223960712255	924.095201088204
ENSMUSG00000022362	2.24967959530012	4.28168403821165	4.9638059145293
ENSMUSG00000064597	0	0	0
ENSMUSG00000022361	752.517824627889	693.632814190287	703.20583789165
ENSMUSG00000022360	14151.6094942354	14132.7685891271	13596.6917008815
ENSMUSG00000022359	766.01590219969	780.336915964073	764.426110837512
ENSMUSG00000089504	0	0	0
ENSMUSG00000080461	0	4.28168403821165	1.65460197150977
ENSMUSG00000022358	93.3617032049549	89.9153648024446	84.384700546998
ENSMUSG00000086801	0	0	0
ENSMUSG00000022357	0	0	0
ENSMUSG00000055114	0	1.07042100955291	1.65460197150977
ENSMUSG00000037119	10837.8314503583	10606.8017836598	10425.647022483
ENSMUSG00000037106	2.24967959530012	0	2.48190295726465
ENSMUSG00000084485	0	0	0
ENSMUSG00000093677	12.3732377741506	20.3379991815053	26.4736315441563
ENSMUSG00000062373	1392.55166949077	1275.94184338707	1300.51714960668
ENSMUSG00000065049	1.12483979765006	0	0
ENSMUSG00000061490	0	0	0
ENSMUSG00000037085	619.786728505183	528.787978719138	614.684632415878
ENSMUSG00000037075	2408.28200676878	2168.6729653542	2177.45619450685
ENSMUSG00000050891	563.54473862268	528.787978719138	519.545019054066
ENSMUSG00000022354	7106.73784155307	6933.11687887421	7158.635429737
ENSMUSG00000022353	7542.05084324365	7754.12979320129	7768.35625623835
ENSMUSG00000025922	6.74903878590035	8.56336807642329	4.13650492877441
ENSMUSG00000098528	6.74903878590035	8.56336807642329	4.9638059145293
ENSMUSG00000022351	11895.1808601494	11849.5605757507	11726.9914730755
ENSMUSG00000022350	8299.06802706213	8332.15713835986	8538.57347397615
ENSMUSG00000059586	3224.91569986272	3223.03765976382	3125.54312418195
ENSMUSG00000032501	1019.10485667095	1081.12521964844	1125.12934062664
ENSMUSG00000093849	2.24967959530012	0	0.827300985754883
ENSMUSG00000071750	0	0	0
ENSMUSG00000071749	0	0	0
ENSMUSG00000077511	0	0	0
ENSMUSG00000077627	0	0	0
ENSMUSG00000112930	0	0	0
ENSMUSG00000072568	538.798263074378	568.393556072596	546.018650598223
ENSMUSG00000097493	58.4916694778031	79.2111547069155	58.7383699885967
ENSMUSG00000022347	0	0	0
ENSMUSG00000065812	0	0	0
ENSMUSG00000103610	0	0	0
ENSMUSG00000022346	683.902596971236	681.858183085205	694.105527048347
ENSMUSG00000097039	526.425025300228	502.027453480316	542.709446655203
ENSMUSG00000098998	0	0	0
ENSMUSG00000098308	0	0	0
ENSMUSG00000099295	0	0	0
ENSMUSG00000098595	0	0	0
ENSMUSG00000101167	1.12483979765006	7.49294706687038	5.79110690028418
ENSMUSG00000093058	0	0	0
ENSMUSG00000088897	0	0	0
ENSMUSG00000106988	83.2381450261044	100.619574897974	114.167536034174
ENSMUSG00000095939	0	0	0
ENSMUSG00000103836	0	0	0
ENSMUSG00000095812	6.74903878590035	4.28168403821165	3.30920394301953
ENSMUSG00000079025	0	0	0
ENSMUSG00000099435	0	0	0
ENSMUSG00000056293	2.24967959530012	0	0
ENSMUSG00000062543	0	0	0
ENSMUSG00000055827	2.24967959530012	0	0
ENSMUSG00000093867	3.37451939295018	2.14084201910582	2.48190295726465
ENSMUSG00000055748	4.49935919060024	2.14084201910582	4.13650492877441
ENSMUSG00000100127	2.24967959530012	0	0
ENSMUSG00000022378	10437.3884823949	9689.45097847296	9470.11438393614
ENSMUSG00000065936	0	0	0
ENSMUSG00000022377	3326.15128165122	3341.85439182419	3177.6630862845
ENSMUSG00000093695	1.12483979765006	2.14084201910582	3.30920394301953
ENSMUSG00000022376	0	0	1.65460197150977
ENSMUSG00000094296	23.6216357506512	17.1267361528466	7.44570887179395
ENSMUSG00000079024	0	0	3.30920394301953
ENSMUSG00000072541	0	0	0
ENSMUSG00000077783	0	0	0
ENSMUSG00000015002	9170.81887024093	8843.81838092616	9187.17744680797
ENSMUSG00000092495	12.3732377741506	10.7042100955291	18.2006216866074
ENSMUSG00000015001	2.24967959530012	4.28168403821165	3.30920394301953
ENSMUSG00000072511	2.24967959530012	0	1.65460197150977
ENSMUSG00000092454	30.3706745365516	27.8309462483757	28.128233515666
ENSMUSG00000056258	31.4955143342017	20.3379991815053	17.3733207008525
ENSMUSG00000099013	0	0	0
ENSMUSG00000099054	0	0	0
ENSMUSG00000022375	6.74903878590035	4.28168403821165	2.48190295726465
ENSMUSG00000036944	0	0	0
ENSMUSG00000072501	1656.88902193854	1651.65961774014	1575.1810768773
ENSMUSG00000053469	0	4.28168403821165	8.27300985754883
ENSMUSG00000090464	1.12483979765006	0	0
ENSMUSG00000022372	0	0	0
ENSMUSG00000005124	64.1158684660534	74.9294706687038	58.7383699885967
ENSMUSG00000005125	2100.07590221266	2154.75749223001	2047.56993974333
ENSMUSG00000091479	0	0	0
ENSMUSG00000091412	2.24967959530012	2.14084201910582	4.13650492877441
ENSMUSG00000013846	75.3642664425539	44.9576824012223	52.1199621025576
ENSMUSG00000102069	0	0	0
ENSMUSG00000022335	706.399392924237	712.900392362239	814.064169982805
ENSMUSG00000068397	8.99871838120047	2.14084201910582	4.13650492877441
ENSMUSG00000104324	15.7477571671008	8.56336807642329	15.7187187293428
ENSMUSG00000096967	85.4878246214045	85.6336807642329	82.7300985754883
ENSMUSG00000065476	0	0	0
ENSMUSG00000104116	0	16.0563151432937	4.9638059145293
ENSMUSG00000093387	0	0	0
ENSMUSG00000065437	0	0	0
ENSMUSG00000096689	0	0	0
ENSMUSG00000069996	0	0	0
ENSMUSG00000022332	1398.17586847902	1278.08268540618	1268.25241116224
ENSMUSG00000077502	0	0	0
ENSMUSG00000080689	0	0	0
ENSMUSG00000036800	7.87387858355041	4.28168403821165	1.65460197150977
ENSMUSG00000104552	0	0	0
ENSMUSG00000088895	0	0	0
ENSMUSG00000079022	57.366829680153	39.6055773534577	75.2843897036943
ENSMUSG00000090237	0	0	0
ENSMUSG00000095129	0	0	0
ENSMUSG00000095149	0	0	0
ENSMUSG00000036760	0	0	0
ENSMUSG00000047921	1962.84544689935	2141.91244011538	2115.40862057524
ENSMUSG00000088364	0	0	0
ENSMUSG00000106847	147.354013492158	159.492730423384	176.21510996579
ENSMUSG00000096173	0	0	0.827300985754883
ENSMUSG00000068391	1037.10229343335	1049.01258936185	1128.43854456966
ENSMUSG00000036698	31291.918330827	29695.6196470169	31351.398156167
ENSMUSG00000022607	5437.47558184038	5508.38651515928	5456.05000105345
ENSMUSG00000065612	0	0	0
ENSMUSG00000088005	0	0	0
ENSMUSG00000036661	380.19585160572	387.492405458154	370.630841618188
ENSMUSG00000079020	9323.79708272134	9307.31067806257	8983.66140431227
ENSMUSG00000099958	1.12483979765006	5.35210504776456	4.9638059145293
ENSMUSG00000045281	100.110741990855	98.4787328788679	80.2481956182236
ENSMUSG00000059895	2037.08487354426	2312.10938063429	2265.97739998262
ENSMUSG00000084493	0	0	0
ENSMUSG00000072487	1.12483979765006	2.14084201910582	2.48190295726465
ENSMUSG00000083380	174.350168635759	156.281467394725	193.588430666643
ENSMUSG00000086361	0	2.14084201910582	0.827300985754883
ENSMUSG00000075609	209.220202362911	237.633464120746	266.390917413072
ENSMUSG00000082585	0	0	0
ENSMUSG00000034730	1100.09332210176	1186.02647858463	1130.09314654117
ENSMUSG00000093340	0	0	0
ENSMUSG00000022603	33.7451939295018	18.1971571623995	33.9193404159502
ENSMUSG00000022602	1002.2322597062	973.012697683597	900.930773487067
ENSMUSG00000046380	785.138178759741	829.576282403506	890.175860672254
ENSMUSG00000044276	0	3.21126302865873	3.30920394301953
ENSMUSG00000022598	2.24967959530012	1.07042100955291	2.48190295726465
ENSMUSG00000101983	0	0	0
ENSMUSG00000056665	467.933355822425	517.013347614056	603.10241861531
ENSMUSG00000022596	0	0	0
ENSMUSG00000022595	15.7477571671008	21.4084201910582	19.8552236581172
ENSMUSG00000075605	0	0	0
ENSMUSG00000022594	32.6203541318517	35.3238933152461	41.3650492877441
ENSMUSG00000034634	2.24967959530012	0	0.827300985754883
ENSMUSG00000101026	4.49935919060024	26.7605252388228	23.9917285868916
ENSMUSG00000091709	1.12483979765006	1.07042100955291	3.30920394301953
ENSMUSG00000044678	1.12483979765006	3.21126302865873	3.30920394301953
ENSMUSG00000068349	0	0	0
ENSMUSG00000068600	0	0	0
ENSMUSG00000075604	0	0	0
ENSMUSG00000022589	0	0	0
ENSMUSG00000063522	28.1209949412515	16.0563151432937	31.4374374586855
ENSMUSG00000100880	0	0	0
ENSMUSG00000099600	0	0	0
ENSMUSG00000022587	4916.67475552841	4917.51411788608	4930.7138750991
ENSMUSG00000022586	0	0	0
ENSMUSG00000101132	1.12483979765006	0	0
ENSMUSG00000103457	0	0	0
ENSMUSG00000075602	17.9974367624009	5.35210504776456	19.8552236581172
ENSMUSG00000100287	12.3732377741506	11.774631105082	8.27300985754883
ENSMUSG00000101082	0	0	0
ENSMUSG00000079018	0	4.28168403821165	3.30920394301953
ENSMUSG00000099775	0	0	0
ENSMUSG00000099452	1.12483979765006	0	2.48190295726465
ENSMUSG00000022584	0	2.14084201910582	0
ENSMUSG00000102051	0	0	0
ENSMUSG00000022582	0	0	0
ENSMUSG00000101140	0	0	0
ENSMUSG00000047728	4.49935919060024	2.14084201910582	0
ENSMUSG00000068348	0	0	0
ENSMUSG00000100462	0	0	0
ENSMUSG00000022583	0	0	0
ENSMUSG00000099467	0	0	0
ENSMUSG00000101289	0	0	0
ENSMUSG00000099414	0	0	0
ENSMUSG00000101075	0	0	0
ENSMUSG00000100375	0	0	0
ENSMUSG00000102028	0	0	0
ENSMUSG00000053168	0	0	0
ENSMUSG00000093626	0	0	0
ENSMUSG00000022577	14.6229173694508	24.619683219717	26.4736315441563
ENSMUSG00000022579	0	0	0
ENSMUSG00000047003	1899.85441823095	1995.26476180663	2061.63405650117
ENSMUSG00000099034	95.611382800255	110.25336398395	99.2761182905859
ENSMUSG00000000934	228.342478922962	253.68977926404	239.089984883161
ENSMUSG00000085523	0	3.21126302865873	0
ENSMUSG00000022580	71.9897470496038	118.816732060373	89.3485064615274
ENSMUSG00000047591	13.4980775718007	16.0563151432937	10.7549128148135
ENSMUSG00000075600	709.773912317187	743.942601639274	775.181023652325
ENSMUSG00000077416	0	1.07042100955291	0.827300985754883
ENSMUSG00000098203	1.12483979765006	4.28168403821165	0
ENSMUSG00000022575	112.483979765006	144.506836289643	122.440545891723
ENSMUSG00000098678	25.8713153459514	18.1971571623995	28.128233515666
ENSMUSG00000022574	518.551146716677	585.520292225443	594.829408757761
ENSMUSG00000055762	15796.1252783998	16192.2586115069	16350.7766824595
ENSMUSG00000103906	140.604974706257	107.042100955291	149.741478421634
ENSMUSG00000022571	1616.39478922313	1675.20887995031	1586.76329067787
ENSMUSG00000022570	2562.38505904683	2522.98231951621	2634.9536396293
ENSMUSG00000050846	1154.08563238896	1144.28005921206	1214.47784708817
ENSMUSG00000034429	963.9877065861	841.350913508589	886.03935574348
ENSMUSG00000098176	599.539612147481	635.830079674429	600.620515658045
ENSMUSG00000063704	167.601129849859	205.520833834159	200.206838552682
ENSMUSG00000046761	1271.06897134457	1357.29384011309	1280.66192594856
ENSMUSG00000102018	31.4955143342017	36.394314324799	37.2285443589697
ENSMUSG00000089396	0	1.07042100955291	1.65460197150977
ENSMUSG00000022568	7062.86908944472	7288.49665404577	7436.60856095064
ENSMUSG00000098451	0	0	0
ENSMUSG00000002524	9576.8860371926	9639.14119102397	10037.642860164
ENSMUSG00000075590	205.845682969961	186.253255662207	193.588430666643
ENSMUSG00000044361	13.4980775718007	10.7042100955291	4.9638059145293
ENSMUSG00000022565	9675.87193938581	10139.0278024852	10338.7804189788
ENSMUSG00000088128	0	0	0
ENSMUSG00000087899	0	0	0
ENSMUSG00000063268	118.108178753256	124.168837108138	124.095147863232
ENSMUSG00000022564	1011.2309780874	973.012697683597	1033.29893120785
ENSMUSG00000098625	0	0	0
ENSMUSG00000092920	0	0	0
ENSMUSG00000049653	29.2458347389015	8.56336807642329	6.61840788603906
ENSMUSG00000093169	0	6.42252605731747	1.65460197150977
ENSMUSG00000071724	37.1197133224519	31.0422092770344	33.9193404159502
ENSMUSG00000022562	1346.43323778712	1332.67415689337	1299.68984862092
ENSMUSG00000034259	1677.13613829624	1965.29297353915	1975.59475398266
ENSMUSG00000022561	2620.87672852464	2694.24968104468	2630.81713470053
ENSMUSG00000063875	8.99871838120047	25.6901042292699	13.2368157720781
ENSMUSG00000022551	12218.0098820749	12613.8411765715	12818.2014732862
ENSMUSG00000022552	1210.32762227146	1189.23774161328	1161.53058399986
ENSMUSG00000022553	2801.9759359463	3089.2350335697	2961.73752900248
ENSMUSG00000109179	191.22276560051	191.605360709971	209.307149395985
ENSMUSG00000022554	1473.54013492158	1421.51910068627	1470.94115267218
ENSMUSG00000060794	0	0	0.827300985754883
ENSMUSG00000022558	2797.4765767557	2860.16493752538	2965.0467329455
ENSMUSG00000099260	0	0	0
