orth_id	hESC_rep1	hESC_rep1.UT	hESC_rep2	hESC_rep2.UT	hESC_rep3	hESC_rep3.UT	mESC_rep1	mESC_rep1.UT	mESC_rep2	mESC_rep2.UT	mESC_rep3	mESC_rep3.UT
ENSG00000005339__ENSMUSG00000022521	7292	2729	7219	3250	8701	3584	702	664	960	1007	988	891
ENSG00000162104__ENSMUSG00000005580	1251	374	1330	319	1284	370	167	119	253	203	234	191
ENSG00000185739__ENSMUSG00000022519	15	3	5	1	11	6	404	401	387	551	466	552
ENSG00000090447__ENSMUSG00000005718	1754	661	2169	783	1710	771	600	460	716	632	621	515
ENSG00000126603__ENSMUSG00000014303	955	200	1197	244	996	321	641	518	630	662	597	520
ENSG00000217930__ENSMUSG00000014301	192	158	230	106	194	101	429	345	439	424	489	407
ENSG00000217930__ENSMUSG00000045886	192	158	230	106	194	101	2	2	2	4	7	6
ENSG00000103426__ENSMUSG00000039637	0	1	0	0	0	0	875	776	708	693	1070	813
ENSG00000262246__ENSMUSG00000039637	324	71	287	73	196	80	875	776	708	693	1070	813
ENSG00000168140__ENSMUSG00000039646	618	204	956	253	737	287	99	104	67	100	156	146
ENSG00000103423__ENSMUSG00000004069	6460	1770	6296	1767	5449	2070	2061	1622	1893	2044	2295	2185
ENSG00000153406__ENSMUSG00000063445	3174	852	3351	928	2254	1028	481	399	518	593	556	601
ENSG00000103415__ENSMUSG00000004070	3093	869	3198	790	2614	900	444	347	427	396	436	395
ENSG00000089486__ENSMUSG00000004071	4836	1176	6685	1815	5480	1891	1046	1031	947	1052	1068	1109
ENSG00000205832__ENSMUSG00000022518	123	41	145	46	115	43	0	0	0	0	0	0
ENSG00000153443__ENSMUSG00000039568	1552	510	2022	678	1739	776	447	398	428	537	567	488
ENSG00000102858__ENSMUSG00000022517	4242	1365	5332	1691	4755	1909	2198	1744	2337	2383	2836	2395
ENSG00000168101__ENSMUSG00000022516	2437	586	2504	795	1981	827	1030	747	864	817	1036	902
ENSG00000168096__ENSMUSG00000022515	1097	382	1256	370	1002	459	409	397	354	388	460	499
ENSG00000140623__ENSMUSG00000022542	1	1	1	0	2	0	2	0	2	1	0	0
ENSG00000067836__ENSMUSG00000022540	1573	422	1454	403	1123	416	684	629	713	671	797	698
ENSG00000140632__ENSMUSG00000022536	7960	2899	7900	3271	7981	3480	3154	2498	3250	3084	3560	3090
ENSG00000118900__ENSMUSG00000039473	5181	1769	5102	1600	4998	1873	1174	985	992	888	1478	1153
ENSG00000118898__ENSMUSG00000039457	4486	1136	4560	1185	4526	1307	63	56	72	65	109	72
ENSG00000103184__ENSMUSG00000091712	825	250	802	244	580	279	7	17	5	9	13	11
ENSG00000103174__ENSMUSG00000023143	942	272	1117	353	993	383	359	259	380	285	391	260
ENSG00000033011__ENSMUSG00000039427	2269	633	2336	773	2130	834	536	374	465	384	489	369
ENSG00000153446__ENSMUSG00000051669	326	55	416	86	323	99	0	0	2	0	0	0
ENSG00000118894__ENSMUSG00000022544	1416	430	1418	539	1231	489	717	561	800	730	885	826
ENSG00000078328__ENSMUSG00000008658	30	24	35	21	63	10	1	3	1	1	2	1
ENSG00000252138__ENSMUSG00000089585	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232258__ENSMUSG00000022715	3	4	5	6	3	5	0	0	1	0	0	1
ENSG00000067365__ENSMUSG00000039345	2143	555	2209	612	1537	622	241	191	224	258	284	293
ENSG00000183044__ENSMUSG00000057880	444	234	468	228	504	287	11	10	15	18	26	8
ENSG00000184857__ENSMUSG00000043140	638	196	640	175	557	211	691	525	705	627	750	721
ENSG00000140650__ENSMUSG00000022711	1567	546	1674	716	1513	759	611	504	584	668	727	669
ENSG00000153048__ENSMUSG00000008393	7678	2436	7768	2841	5730	3063	859	706	704	611	817	649
ENSG00000187555__ENSMUSG00000022710	12372	5882	9258	6282	16823	6850	9259	8985	10708	11766	11062	11299
ENSG00000182831__ENSMUSG00000022507	2743	1054	2124	1152	4869	1583	1175	1154	1188	1368	1540	1606
ENSG00000183454__ENSMUSG00000059003	96	49	73	86	123	63	2	0	0	0	0	3
ENSG00000166669__ENSMUSG00000039200	724	388	512	263	1044	425	108	151	205	239	229	269
ENSG00000199482__ENSMUSG00000064685	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213853__ENSMUSG00000022505	1192	355	1256	460	1106	493	584	390	331	316	415	341
ENSG00000153060__ENSMUSG00000039179	8	1	6	0	5	2	130	104	81	81	103	88
ENSG00000103274__ENSMUSG00000022503	1003	292	1044	351	812	368	677	590	735	734	718	700
ENSG00000166676__ENSMUSG00000050908	229	69	232	74	215	88	43	36	28	39	45	40
ENSG00000179583__ENSMUSG00000022504	38	12	23	9	27	12	2	2	4	2	4	1
ENSG00000182108__ENSMUSG00000038055	116	42	114	40	102	41	80	60	63	68	90	75
ENSG00000038532__ENSMUSG00000068663	1306	513	1275	527	1292	576	342	311	373	350	374	328
ENSG00000175643__ENSMUSG00000037991	3320	1155	3563	1408	2984	1457	143	142	144	166	165	153
ENSG00000185338__ENSMUSG00000038037	828	171	896	187	693	259	38	20	34	32	36	49
ENSG00000178279__ENSMUSG00000043050	0	0	0	0	0	0	1	1	0	1	1	2
ENSG00000178257__ENSMUSG00000050058	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212228__ENSMUSG00000088060	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212228__ENSMUSG00000089587	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212228__ENSMUSG00000087973	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212228__ENSMUSG00000088435	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212228__ENSMUSG00000089011	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000212228__ENSMUSG00000087887	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212228__ENSMUSG00000087800	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212228__ENSMUSG00000087810	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212228__ENSMUSG00000088273	0	0	0	0	0	0	0	2	0	1	0	1
ENSG00000212228__ENSMUSG00000088541	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212228__ENSMUSG00000088103	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212228__ENSMUSG00000088260	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212228__ENSMUSG00000088856	0	0	0	0	0	0	8	12	14	14	19	8
ENSG00000212228__ENSMUSG00000089267	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000212228__ENSMUSG00000088536	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212228__ENSMUSG00000088266	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212228__ENSMUSG00000087781	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212228__ENSMUSG00000088635	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212228__ENSMUSG00000087819	0	0	0	0	0	0	6	16	10	15	16	31
ENSG00000212228__ENSMUSG00000088726	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212228__ENSMUSG00000089190	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212228__ENSMUSG00000089161	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212228__ENSMUSG00000088774	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212228__ENSMUSG00000088423	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212228__ENSMUSG00000088255	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212228__ENSMUSG00000089589	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212228__ENSMUSG00000084708	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212228__ENSMUSG00000088836	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212228__ENSMUSG00000084744	0	0	0	0	0	0	2	0	1	1	2	3
ENSG00000212228__ENSMUSG00000088056	0	0	0	0	0	0	1	1	0	0	0	0
ENSG00000122304__ENSMUSG00000038015	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000189067__ENSMUSG00000022500	9954	2833	9690	3883	9181	3914	3615	2590	2687	2477	3227	2668
ENSG00000184602__ENSMUSG00000037972	7799	2261	7275	2259	6003	2342	277	225	224	233	224	244
ENSG00000153066__ENSMUSG00000022498	944	288	972	306	929	349	557	505	571	548	571	565
ENSG00000122299__ENSMUSG00000037965	2954	1574	2167	1696	4802	1794	835	1128	975	1187	1183	1373
ENSG00000171490__ENSMUSG00000005846	12290	6299	10810	7466	21087	7954	4720	4970	5618	6734	6092	7018
ENSG00000103342__ENSMUSG00000062203	14561	5660	12976	6533	18000	7388	3160	3150	3751	4513	3786	4306
ENSG00000048462__ENSMUSG00000022496	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000048471__ENSMUSG00000071669	882	271	759	284	780	272	146	102	128	103	181	146
ENSG00000103381__ENSMUSG00000065979	1078	302	978	381	1232	339	956	823	844	761	890	801
ENSG00000237515__ENSMUSG00000022494	2617	997	2782	1421	4094	1474	0	0	0	0	0	0
ENSG00000175595__ENSMUSG00000022545	334	172	197	151	583	219	751	612	831	759	889	723
ENSG00000186260__ENSMUSG00000009569	1136	823	646	621	1926	733	512	428	480	465	546	461
ENSG00000207639__ENSMUSG00000076972	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000199130__ENSMUSG00000065449	1	0	0	0	1	0	0	0	0	0	1	0
ENSG00000140694__ENSMUSG00000022685	3176	1542	2807	1695	4236	1785	1453	1252	1426	1519	1666	1583
ENSG00000103429__ENSMUSG00000022684	6353	2364	6658	2623	6828	2749	535	524	515	589	575	610
ENSG00000069764__ENSMUSG00000022683	9	2	3	2	12	0	52	54	65	82	67	81
ENSG00000103512__ENSMUSG00000030835	5619	1726	5539	2092	4994	1969	6818	5683	6042	5521	6537	5548
ENSG00000179889__ENSMUSG00000022680	7866	3532	8009	3570	9196	3892	1805	1541	1789	1809	2157	1893
ENSG00000157045__ENSMUSG00000022681	1218	382	1306	429	1138	460	516	454	474	551	632	600
ENSG00000085721__ENSMUSG00000022682	2288	1450	1620	1495	4134	1574	4405	3347	3691	3850	3717	3815
ENSG00000261130__ENSMUSG00000022679	0	0	0	0	0	0	285	319	288	329	346	412
ENSG00000156968__ENSMUSG00000022679	440	172	451	172	418	215	285	319	288	329	346	412
ENSG00000166780__ENSMUSG00000044117	1160	468	1275	508	1333	568	179	168	172	192	143	150
ENSG00000166783__ENSMUSG00000060657	1629	835	1106	842	2097	978	1430	1570	1523	1757	2057	2072
ENSG00000072864__ENSMUSG00000022678	1758	433	1910	457	1526	607	1953	1586	1798	1798	2025	2030
ENSG00000133392__ENSMUSG00000018830	157	63	154	37	160	61	6	4	8	8	8	5
ENSG00000133393__ENSMUSG00000022677	2223	1070	1522	1140	3348	1263	525	385	431	467	530	516
ENSG00000206778__ENSMUSG00000064386	1	1	0	0	1	0	0	0	0	0	0	0
ENSG00000103222__ENSMUSG00000023088	8214	2913	8197	2743	6832	2890	3105	2501	2461	2769	3165	3186
ENSG00000091262__ENSMUSG00000030834	54	26	53	17	51	22	22	26	16	13	32	21
ENSG00000103226__ENSMUSG00000030835	1241	392	1161	420	1116	404	6818	5683	6042	5521	6537	5548
ENSG00000103489__ENSMUSG00000030657	3094	1447	2705	1368	3049	1527	15	13	14	11	19	16
ENSG00000185164__ENSMUSG00000030835	3369	1225	3166	1161	2973	1215	6818	5683	6042	5521	6537	5548
ENSG00000134419__ENSMUSG00000008683	21407	5630	21021	6091	16059	6439	15395	13087	15960	16005	18076	17738
ENSG00000170540__ENSMUSG00000030654	6256	3280	4238	4065	9934	4151	10847	8031	11227	9565	11454	9688
ENSG00000157106__ENSMUSG00000030655	5643	6136	2549	4578	12309	5108	4209	4850	4876	6222	6200	7066
ENSG00000170537__ENSMUSG00000042246	269	91	231	89	268	117	435	486	525	705	798	946
ENSG00000207167__ENSMUSG00000088972	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167186__ENSMUSG00000030652	944	360	976	421	958	428	619	418	593	640	652	623
ENSG00000103528__ENSMUSG00000058420	444	106	504	138	424	137	8	8	5	1	6	3
ENSG00000103534__ENSMUSG00000030650	219	95	181	94	242	117	9	7	8	21	10	12
ENSG00000006007__ENSMUSG00000033917	3647	1237	4159	1553	4128	1662	786	651	881	851	966	949
ENSG00000103540__ENSMUSG00000033904	478	484	287	518	1639	563	991	1938	1265	1733	1547	1990
ENSG00000103544__ENSMUSG00000030982	3707	1227	3764	1266	3085	1387	1945	1563	1950	1868	2162	1956
ENSG00000103550__ENSMUSG00000030980	4184	1441	4001	1607	3580	1627	2273	1991	2399	2579	2269	2185
ENSG00000174628__ENSMUSG00000073856	215	130	185	119	296	139	4	4	6	4	7	13
ENSG00000167191__ENSMUSG00000008734	6664	2678	6867	3121	6360	3148	374	309	405	366	566	404
ENSG00000180269__ENSMUSG00000066197	3	2	5	3	10	2	0	0	0	0	1	0
ENSG00000169347__ENSMUSG00000030954	2	0	0	0	1	0	0	0	0	0	0	0
ENSG00000169344__ENSMUSG00000030963	1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000169340__ENSMUSG00000030968	1	1	4	0	2	2	0	0	0	0	0	0
ENSG00000183549__ENSMUSG00000030972	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000005187__ENSMUSG00000030935	133	58	88	44	87	39	11	19	7	16	23	40
ENSG00000166743__ENSMUSG00000033533	7	6	5	8	7	5	0	0	0	0	0	0
ENSG00000066654__ENSMUSG00000030942	2141	1986	1119	2116	5396	2158	1503	1359	1631	1783	1932	1947
ENSG00000196678__ENSMUSG00000030929	476	322	344	336	1022	382	343	405	424	461	515	535
ENSG00000005189__ENSMUSG00000030924	356	134	366	113	329	119	234	328	247	262	367	427
ENSG00000188215__ENSMUSG00000048787	865	284	783	308	1031	361	634	600	643	657	683	633
ENSG00000102897__ENSMUSG00000030922	710	263	618	264	826	320	75	64	60	54	72	75
ENSG00000158486__ENSMUSG00000052273	48	33	36	28	35	17	3	1	0	7	6	3
ENSG00000011638__ENSMUSG00000030917	1311	326	1608	411	1368	488	130	100	131	87	128	108
ENSG00000103310__ENSMUSG00000030911	5	4	3	0	0	3	3	0	1	3	0	2
ENSG00000175311__ENSMUSG00000030909	19	9	13	9	19	8	0	0	0	0	1	0
ENSG00000103316__ENSMUSG00000030905	485	124	465	157	363	143	24	18	27	12	39	14
ENSG00000197006__ENSMUSG00000030876	5842	2292	5353	2681	6961	2854	556	473	558	683	579	604
ENSG00000140749__ENSMUSG00000035004	9	4	0	5	8	5	9	12	8	8	20	16
ENSG00000207042__ENSMUSG00000088048	1	0	1	0	1	0	0	0	0	0	0	0
ENSG00000155719__ENSMUSG00000034990	7	7	11	6	9	4	1	2	3	2	3	1
ENSG00000140740__ENSMUSG00000030884	9384	3668	6821	3932	10196	4229	5122	4034	4534	4511	5460	5185
ENSG00000155714__ENSMUSG00000030887	1	1	1	0	5	1	0	3	0	0	1	3
ENSG00000185716__ENSMUSG00000046096	424	264	366	276	768	347	351	472	364	455	487	514
ENSG00000175267__ENSMUSG00000030889	2	0	1	2	4	2	45	21	36	18	40	32
ENSG00000103319__ENSMUSG00000035064	2682	884	2725	892	2188	978	1863	1339	1250	1317	1412	1211
ENSG00000058600__ENSMUSG00000030880	6052	2112	6144	2086	5876	2343	1457	1302	1488	1487	1487	1547
ENSG00000140743__ENSMUSG00000030878	1903	801	1762	808	2883	901	246	235	269	359	280	303
ENSG00000122254__ENSMUSG00000046321	204	49	245	81	289	64	0	1	0	0	0	0
ENSG00000103404__ENSMUSG00000063317	1355	641	946	526	2034	639	401	431	544	610	614	691
ENSG00000166828__ENSMUSG00000000216	10	6	15	28	16	11	0	0	0	0	1	0
ENSG00000168447__ENSMUSG00000030873	10	3	4	3	3	0	2	1	5	3	6	4
ENSG00000168434__ENSMUSG00000034951	876	348	927	305	808	389	1003	775	894	817	1061	872
ENSG00000103365__ENSMUSG00000030872	7566	3299	7659	3273	6843	3319	5061	3773	5360	5079	6341	5488
ENSG00000103356__ENSMUSG00000030871	7550	1881	7098	2108	5583	2332	442	345	483	449	493	505
ENSG00000103353__ENSMUSG00000030870	11880	4557	11202	4654	12629	5240	2248	1830	2458	2569	2344	2081
ENSG00000004779__ENSMUSG00000030869	5244	1323	5500	1574	4436	1668	1303	1160	1214	1229	1481	1393
ENSG00000083093__ENSMUSG00000044702	1233	950	776	1311	2437	1068	618	604	633	753	719	800
ENSG00000166847__ENSMUSG00000030868	6090	1980	5772	2305	6467	2391	1012	837	953	1060	1024	1046
ENSG00000166851__ENSMUSG00000030867	8979	2022	11654	3025	8667	3666	2888	1997	3090	3078	3067	2823
ENSG00000134398__ENSMUSG00000030866	65	17	56	14	48	16	0	0	0	0	1	0
ENSG00000166869__ENSMUSG00000030865	45	13	36	20	27	21	0	0	0	0	0	0
ENSG00000166501__ENSMUSG00000052889	687	405	725	388	689	382	4	0	5	1	3	4
ENSG00000006116__ENSMUSG00000066189	4	0	1	1	3	1	0	0	0	1	0	0
ENSG00000201541__ENSMUSG00000064634	0	0	0	0	0	0	2	7	2	5	13	7
ENSG00000122257__ENSMUSG00000030779	2682	2530	1652	2843	6748	2974	1825	2155	1924	2607	2612	2841
ENSG00000090905__ENSMUSG00000052707	4437	4283	2796	4516	9365	4587	1616	1834	1786	1954	2158	2148
ENSG00000158865__ENSMUSG00000030769	36	10	43	6	36	8	98	118	135	133	170	100
ENSG00000140750__ENSMUSG00000030766	3376	1052	4144	1350	3646	1369	2286	2178	2193	2237	2130	2198
ENSG00000205629__ENSMUSG00000030763	3700	989	4456	1349	3466	1394	1042	966	1019	990	1010	989
ENSG00000103375__ENSMUSG00000030762	3	0	3	1	1	0	36	28	25	30	84	52
ENSG00000155592__ENSMUSG00000030757	1384	568	926	624	1640	655	30	54	51	59	92	107
ENSG00000182601__ENSMUSG00000078591	228	111	245	89	219	99	4	2	2	0	4	4
ENSG00000155666__ENSMUSG00000030752	696	166	745	200	576	215	172	121	169	157	178	174
ENSG00000169189__ENSMUSG00000030750	1682	350	1515	389	1176	426	912	622	913	885	1035	934
ENSG00000077238__ENSMUSG00000030748	2652	788	3034	664	2495	873	27	8	36	20	42	15
ENSG00000103522__ENSMUSG00000030745	646	77	206	53	232	35	0	0	0	0	0	0
ENSG00000077235__ENSMUSG00000032777	17184	5735	17561	6401	14650	6476	5250	4638	4911	4173	5676	4636
ENSG00000047578__ENSMUSG00000032743	1600	490	1295	490	1157	499	437	398	349	342	571	482
ENSG00000169181__ENSMUSG00000046182	37	19	46	12	35	16	1	0	0	0	0	1
ENSG00000207266__ENSMUSG00000088964	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169180__ENSMUSG00000000131	11431	3948	11498	3836	10774	4174	2819	2496	2584	3031	2814	2774
ENSG00000188322__ENSMUSG00000042978	7220	2242	8469	2652	6631	2874	1430	1191	1377	1290	1157	993
ENSG00000205609__ENSMUSG00000030738	6347	2091	4574	1390	4309	1727	9833	8252	9531	11281	11240	12141
ENSG00000261832__ENSMUSG00000030720	0	0	0	0	0	0	843	629	773	721	1052	701
ENSG00000188603__ENSMUSG00000030720	111	30	109	34	114	36	843	629	773	721	1052	701
ENSG00000184730__ENSMUSG00000042759	4	1	2	1	4	4	133	99	106	94	163	107
ENSG00000197272__ENSMUSG00000044701	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176046__ENSMUSG00000030717	34	4	46	4	29	0	913	952	642	1352	1316	2058
ENSG00000176476__ENSMUSG00000030714	762	181	1042	281	744	274	341	307	353	496	460	438
ENSG00000184110__ENSMUSG00000030738	2271	652	2268	805	2041	895	9833	8252	9531	11281	11240	12141
ENSG00000168488__ENSMUSG00000032637	9212	3162	12453	3609	10943	3874	5360	4619	4818	5827	6300	6901
ENSG00000178952__ENSMUSG00000073838	23932	5531	22804	6333	17242	6821	1740	1305	1677	1864	1556	1501
ENSG00000178188__ENSMUSG00000030733	2091	688	2348	615	1733	602	1329	1243	1247	1290	1320	1231
ENSG00000196296__ENSMUSG00000030730	124	50	135	45	121	43	8	7	1	4	16	6
ENSG00000177548__ENSMUSG00000030727	982	296	1046	331	876	398	520	401	513	550	536	473
ENSG00000177455__ENSMUSG00000030724	36	18	28	7	9	9	0	0	0	0	0	2
ENSG00000176953__ENSMUSG00000030722	4387	2080	4467	1918	4779	2058	5520	5073	6094	6948	5820	5986
ENSG00000169682__ENSMUSG00000030741	30	19	36	19	35	10	3318	2429	3110	2698	3129	2520
ENSG00000213658__ENSMUSG00000030742	8	6	7	6	8	5	18	13	17	28	20	10
ENSG00000183336__ENSMUSG00000047721	0	0	0	0	0	0	1005	731	997	1025	976	894
ENSG00000181625__ENSMUSG00000059772	30	1	1	2	2	0	250	236	262	330	326	337
ENSG00000197471__ENSMUSG00000051457	286	79	369	68	207	69	6	3	6	7	10	6
ENSG00000103485__ENSMUSG00000030674	7810	1796	7130	2071	6138	2225	143	113	154	146	305	211
ENSG00000222375__ENSMUSG00000065645	6	6	1	2	9	6	0	0	0	0	0	0
ENSG00000185905__ENSMUSG00000045165	60	106	37	40	51	36	274	228	263	237	290	212
ENSG00000174992__ENSMUSG00000049350	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000079616__ENSMUSG00000030677	11955	3289	11998	3510	9187	3963	2396	1891	2501	2569	2589	2650
ENSG00000103495__ENSMUSG00000030678	4093	999	4230	1207	3308	1324	3210	2530	3288	3424	3505	3296
ENSG00000167371__ENSMUSG00000045114	201	158	272	96	227	121	8	9	4	5	14	10
ENSG00000013364__ENSMUSG00000030681	201	64	195	32	101	56	1408	898	1381	1100	1511	985
ENSG00000103502__ENSMUSG00000030682	4239	1034	4407	1205	3527	1329	1036	806	1096	999	954	935
ENSG00000174938__ENSMUSG00000030683	3765	1077	4746	1419	3729	1498	19	22	22	14	24	23
ENSG00000174939__ENSMUSG00000046378	661	168	774	200	495	198	2	3	1	1	4	4
ENSG00000174943__ENSMUSG00000030685	382	166	368	130	353	135	159	157	185	189	218	198
ENSG00000149932__ENSMUSG00000060538	2706	598	3138	752	2194	767	178	162	157	146	187	209
ENSG00000149930__ENSMUSG00000059981	3496	1098	3675	1025	3159	1223	1816	1577	1954	2083	1883	1564
ENSG00000149929__ENSMUSG00000042606	1061	344	1110	372	1045	399	1249	1195	1423	1794	1506	1823
ENSG00000169592__ENSMUSG00000030689	2797	804	3182	892	2487	986	1043	816	1059	1129	1006	986
ENSG00000149927__ENSMUSG00000052301	145	95	168	64	93	58	6	3	10	5	9	9
ENSG00000167194__ENSMUSG00000045989	5	7	9	6	2	1	0	0	0	0	0	1
ENSG00000149926__ENSMUSG00000058966	677	169	938	152	702	251	9	2	15	15	21	20
ENSG00000149923__ENSMUSG00000030697	6651	1854	7320	2029	5309	2255	2301	1639	2421	2551	2346	2190
ENSG00000149922__ENSMUSG00000030699	45	27	54	18	47	22	4	7	11	9	11	8
ENSG00000090238__ENSMUSG00000042675	377	115	384	144	368	172	250	248	272	205	371	249
ENSG00000102886__ENSMUSG00000030703	55	23	41	10	43	18	23	13	4	15	20	21
ENSG00000102882__ENSMUSG00000063065	3341	722	3058	904	2416	941	934	803	970	1101	1135	1050
ENSG00000102879__ENSMUSG00000030707	1296	239	1385	262	1025	288	25	26	28	21	44	20
ENSG00000169627__ENSMUSG00000047721	15	6	18	6	11	3	1005	731	997	1025	976	894
ENSG00000132207__ENSMUSG00000059772	0	0	2	0	2	0	250	236	262	330	326	337
ENSG00000169217__ENSMUSG00000042502	8487	2120	8330	2229	6639	2524	2562	2196	2347	2603	2570	2665
ENSG00000169221__ENSMUSG00000042492	2661	664	2751	766	2411	848	2142	1763	2181	2184	2124	1826
ENSG00000180209__ENSMUSG00000030672	63	8	63	6	34	5	1458	996	1348	1388	1220	1011
ENSG00000180035__ENSMUSG00000045598	4147	1177	4233	1374	3664	1431	3115	2005	2519	2091	2679	1709
ENSG00000180096__ENSMUSG00000000486	21	7	12	11	20	4	4687	3100	3375	2697	4032	2797
ENSG00000179965__ENSMUSG00000054716	201	67	272	58	225	96	99	99	133	119	130	112
ENSG00000179958__ENSMUSG00000042462	5892	1299	5553	1394	4222	1597	1324	1059	1402	1584	1345	1490
ENSG00000179918__ENSMUSG00000049091	4099	1539	4079	1518	4265	1738	2465	1762	1954	1916	2135	1915
ENSG00000005844__ENSMUSG00000030830	15	12	20	4	16	4	84	62	78	51	90	81
ENSG00000169957__ENSMUSG00000047371	2979	712	3243	807	2742	954	96	73	96	72	94	70
ENSG00000229809__ENSMUSG00000045251	111	36	159	45	158	37	310	263	233	216	318	353
ENSG00000156853__ENSMUSG00000048921	1741	494	1908	680	1647	684	99	81	93	122	123	144
ENSG00000156858__ENSMUSG00000030822	411	104	478	112	362	145	800	655	776	853	785	751
ENSG00000156860__ENSMUSG00000042423	574	161	679	147	538	185	447	447	451	406	462	409
ENSG00000222287__ENSMUSG00000088283	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222287__ENSMUSG00000084550	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000156873__ENSMUSG00000030815	1745	558	1907	589	1503	617	448	433	486	507	554	533
ENSG00000196118__ENSMUSG00000057176	34	15	38	12	34	12	58	61	77	49	83	85
ENSG00000103549__ENSMUSG00000030816	7058	1906	7538	2182	6406	2405	2218	1819	2202	2212	2448	2144
ENSG00000102870__ENSMUSG00000045639	2006	632	2178	639	1860	797	98	108	56	52	103	91
ENSG00000099385__ENSMUSG00000030814	1027	226	1056	249	922	291	532	455	502	572	548	552
ENSG00000150281__ENSMUSG00000042340	41	6	46	11	45	7	69	62	89	78	87	71
ENSG00000099364__ENSMUSG00000030811	5192	1334	4950	1440	4160	1772	1784	1424	1804	1760	2042	1728
ENSG00000175938__ENSMUSG00000043964	185	48	203	56	155	47	708	488	650	512	828	625
ENSG00000099377__ENSMUSG00000042289	253	79	188	77	168	78	410	373	319	262	408	372
ENSG00000099365__ENSMUSG00000030806	596	210	758	243	581	259	38	44	51	38	54	50
ENSG00000103496__ENSMUSG00000030805	1490	457	1624	552	1442	579	1134	981	1072	1046	1199	1002
ENSG00000167394__ENSMUSG00000049728	701	195	838	187	698	284	281	186	261	223	250	192
ENSG00000167395__ENSMUSG00000049739	2645	673	2701	835	2143	855	1593	1271	1647	1660	1794	1620
ENSG00000151006__ENSMUSG00000044139	45	18	30	4	29	8	7	0	3	4	5	6
ENSG00000167397__ENSMUSG00000030804	999	214	1136	274	808	291	439	317	416	317	429	325
ENSG00000103507__ENSMUSG00000030802	3738	906	4392	1074	3307	1234	1005	763	962	1042	941	886
ENSG00000103510__ENSMUSG00000030801	2365	692	2403	836	2047	818	455	487	450	584	556	638
ENSG00000052344__ENSMUSG00000030800	7209	1335	6311	1473	4981	1597	985	775	772	572	1121	660
ENSG00000178226__ENSMUSG00000070371	56	9	36	7	32	13	165	134	190	157	256	232
ENSG00000089280__ENSMUSG00000030795	43064	13213	50575	17202	44062	17132	9282	7012	9203	9807	9535	9471
