index	gene_id	gene_name
M01668_1	ENSG00000135903	PAX3
M01669_1	ENSG00000135903	PAX3
M01670_1	ENSG00000007372	PAX6
M01671_1	ENSG00000135903	PAX3
M01672_1	ENSG00000106331	PAX4
M01674_1	ENSG00000143190	POU2F1
M01675_1	ENSG00000143190	POU2F1
M01676_1	ENSG00000143190	POU2F1
M01677_1	ENSG00000152192	POU4F1
M01678_1	ENSG00000152192	POU4F1
M01679_1	ENSG00000106536	POU6F2
M01680_1	ENSG00000106536	POU6F2
M01681_1	ENSG00000143190	POU2F1
M01682_1	ENSG00000143190	POU2F1
M01683_1	ENSG00000143190	POU2F1
M01684_1	ENSG00000143190	POU2F1
M01685_1	ENSG00000064835	POU1F1
M01686_1	ENSG00000064835	POU1F1
M01687_1	ENSG00000064835	POU1F1
M01689_1	ENSG00000143190	POU2F1
M01690_1	ENSG00000184271	POU6F1
M01691_1	ENSG00000184271	POU6F1
M01692_1	ENSG00000152192	POU4F1
M01693_1	ENSG00000143190	POU2F1
M01694_1	ENSG00000028277	POU2F2
M01695_1	ENSG00000143190	POU2F1
M01696_1	ENSG00000143190	POU2F1
M01697_1	ENSG00000143190	POU2F1
M01698_1	ENSG00000143190	POU2F1
M01699_1	ENSG00000143190	POU2F1
M01700_1	ENSG00000143190	POU2F1
M01701_1	ENSG00000143190	POU2F1
M01703_1	ENSG00000143190	POU2F1
M01706_1	ENSG00000143190	POU2F1
M01708_1	ENSG00000152192	POU4F1
M01709_1	ENSG00000143190	POU2F1
M01710_1	ENSG00000143190	POU2F1
M01715_1	ENSG00000025156	HSF2
M01727_1	ENSG00000117595	IRF6
M01728_1	ENSG00000117595	IRF6
M01729_1	ENSG00000213928	IRF9
M01730_1	ENSG00000126456	IRF3
M01731_1	ENSG00000137265	IRF4
M01733_1	ENSG00000117595	IRF6
M01734_1	ENSG00000128604	IRF5
M01735_1	ENSG00000125347	IRF1
M01736_1	ENSG00000128604	IRF5
M01737_1	ENSG00000213928	IRF9
M01738_1	ENSG00000213928	IRF9
M01739_1	ENSG00000117595	IRF6
M01740_1	ENSG00000117595	IRF6
M01751_1	ENSG00000171169	NAIF1
M01767_1	ENSG00000171169	NAIF1
M01770_1	ENSG00000112658	SRF
M01771_1	ENSG00000112658	SRF
M01772_1	ENSG00000112658	SRF
M01774_1	ENSG00000112658	SRF
M01775_1	ENSG00000169057	MECP2
M01854_1	ENSG00000118513	MYB
M01855_1	ENSG00000118513	MYB
M01856_1	ENSG00000118513	MYB
M01857_1	ENSG00000132604	TERF2
M01966_1	ENSG00000124920	MYRF
M01967_1	ENSG00000124920	MYRF
M01968_1	ENSG00000124920	MYRF
M01972_1	ENSG00000069667	RORA
M01979_1	ENSG00000175745	NR2F1
M01980_1	ENSG00000012504	NR1H4
M01981_1	ENSG00000012504	NR1H4
M01982_1	ENSG00000112333	NR2E1
M01983_1	ENSG00000169083	AR
M01984_1	ENSG00000175745	NR2F1
M01985_1	ENSG00000131759	RARA
M01986_1	ENSG00000278570	NR2E3
M01987_1	ENSG00000278570	NR2E3
M01988_1	ENSG00000278570	NR2E3
M01989_1	ENSG00000278570	NR2E3
M01990_1	ENSG00000278570	NR2E3
M01992_1	ENSG00000131759	RARA
M01993_1	ENSG00000175745	NR2F1
M01994_1	ENSG00000120798	NR2C1
M01995_1	ENSG00000120798	NR2C1
M01996_1	ENSG00000186350	RXRA
M01997_1	ENSG00000186350	RXRA
M01998_1	ENSG00000131759	RARA
M01999_1	ENSG00000101076	HNF4A
M02000_1	ENSG00000091831	ESR1
M02001_1	ENSG00000112333	NR2E1
M02003_1	ENSG00000173153	ESRRA
M02004_1	ENSG00000173153	ESRRA
M02005_1	ENSG00000136931	NR5A1
M02006_1	ENSG00000173153	ESRRA
M02007_1	ENSG00000123358	NR4A1
M02008_1	ENSG00000175745	NR2F1
M02009_1	ENSG00000069667	RORA
M02010_1	ENSG00000069667	RORA
M02011_1	ENSG00000131759	RARA
M02012_1	ENSG00000186350	RXRA
M02013_1	ENSG00000169083	AR
M02014_1	ENSG00000175745	NR2F1
M02015_1	ENSG00000111424	VDR
M02016_1	ENSG00000069667	RORA
M02017_1	ENSG00000069667	RORA
M02018_1	ENSG00000069667	RORA
M02019_1	ENSG00000136931	NR5A1
M02020_1	ENSG00000112333	NR2E1
M02021_1	ENSG00000278570	NR2E3
M02022_1	ENSG00000177463	NR2C2
M02024_1	ENSG00000177463	NR2C2
M02055_1	ENSG00000112333	NR2E1
M02058_1	ENSG00000120798	NR2C1
M02059_1	ENSG00000091831	ESR1
M02061_1	ENSG00000075891	PAX2
M02063_1	ENSG00000075891	PAX2
M02065_1	ENSG00000075891	PAX2
M02066_1	ENSG00000075891	PAX2
M02070_1	ENSG00000196233	LCOR
M02074_1	ENSG00000196233	LCOR
M02075_1	ENSG00000196233	LCOR
M02080_1	ENSG00000196233	LCOR
M02082_1	ENSG00000143190	POU2F1
M02087_1	ENSG00000131196	NFATC1
M02089_1	ENSG00000131196	NFATC1
M02090_1	ENSG00000102908	NFAT5
M02091_1	ENSG00000131196	NFATC1
M02092_1	ENSG00000131196	NFATC1
M02093_1	ENSG00000131196	NFATC1
M02094_1	ENSG00000131196	NFATC1
M02095_1	ENSG00000132005	RFX1
M02096_1	ENSG00000132005	RFX1
M02097_1	ENSG00000132005	RFX1
M02098_1	ENSG00000132005	RFX1
M02099_1	ENSG00000143390	RFX5
M02100_1	ENSG00000143390	RFX5
M02101_1	ENSG00000132005	RFX1
M02102_1	ENSG00000132005	RFX1
M02103_1	ENSG00000132005	RFX1
M02104_1	ENSG00000132005	RFX1
M02105_1	ENSG00000132005	RFX1
M02106_1	ENSG00000132005	RFX1
M02107_1	ENSG00000132005	RFX1
M02109_1	ENSG00000132005	RFX1
M02110_1	ENSG00000132005	RFX1
M02116_1	ENSG00000162419	GMEB1
M02122_1	ENSG00000101216	GMEB2
M02124_1	ENSG00000162419	GMEB1
M02149_1	ENSG00000166949	SMAD3
M02155_1	ENSG00000176887	SOX11
M02156_1	ENSG00000138795	LEF1
M02157_1	ENSG00000105856	HBP1
M02158_1	ENSG00000079432	CIC
M02159_1	ENSG00000064961	HMG20B
M02160_1	ENSG00000114439	BBX
M02161_1	ENSG00000100146	SOX10
M02162_1	ENSG00000138795	LEF1
M02163_1	ENSG00000164736	SOX17
M02164_1	ENSG00000138795	LEF1
M02165_1	ENSG00000100146	SOX10
M02166_1	ENSG00000039600	SOX30
M02167_1	ENSG00000129194	SOX15
M02168_1	ENSG00000143842	SOX13
M02169_1	ENSG00000134595	SOX3
M02170_1	ENSG00000203883	SOX18
M02171_1	ENSG00000177732	SOX12
M02172_1	ENSG00000143842	SOX13
M02173_1	ENSG00000182968	SOX1
M02174_1	ENSG00000182968	SOX1
M02175_1	ENSG00000152284	TCF7L1
M02176_1	ENSG00000182968	SOX1
M02177_1	ENSG00000171056	SOX7
M02178_1	ENSG00000176887	SOX11
M02180_1	ENSG00000143842	SOX13
M02181_1	ENSG00000176887	SOX11
M02182_1	ENSG00000182968	SOX1
M02205_1	ENSG00000121068	TBX2
M02206_1	ENSG00000121068	TBX2
M02207_1	ENSG00000121068	TBX2
M02208_1	ENSG00000184058	TBX1
M02209_1	ENSG00000121068	TBX2
M02210_1	ENSG00000121068	TBX2
M02211_1	ENSG00000184058	TBX1
M02212_1	ENSG00000163508	EOMES
M02213_1	ENSG00000163508	EOMES
M02214_1	ENSG00000121068	TBX2
M02221_1	ENSG00000121068	TBX2
M02222_1	ENSG00000121068	TBX2
M02224_1	ENSG00000121068	TBX2
M02225_1	ENSG00000112592	TBP
M02226_1	ENSG00000112592	TBP
M02266_1	ENSG00000189308	LIN54
M02268_1	ENSG00000189308	LIN54
M02269_1	ENSG00000189308	LIN54
M02270_1	ENSG00000189308	LIN54
M02271_1	ENSG00000189308	LIN54
M02274_1	ENSG00000189308	LIN54
M02286_1	ENSG00000137492	THAP12
M02577_1	ENSG00000159216	RUNX1
M02578_1	ENSG00000137203	TFAP2A
M02579_1	ENSG00000143437	ARNT
M02581_1	ENSG00000169083	AR
M02583_1	ENSG00000164458	T
M02588_1	ENSG00000075891	PAX2
M02590_1	ENSG00000186350	RXRA
M02591_1	ENSG00000175745	NR2F1
M02592_1	ENSG00000123268	ATF1
M02597_1	ENSG00000101412	E2F1
M02598_1	ENSG00000165030	NFIL3
M02599_1	ENSG00000120690	ELF1
M02600_1	ENSG00000163064	EN1
M02601_1	ENSG00000126767	ELK1
M02602_1	ENSG00000085276	MECOM
M02603_1	ENSG00000103241	FOXF1
M02604_1	ENSG00000251493	FOXD1
M02605_1	ENSG00000054598	FOXC1
M02606_1	ENSG00000054598	FOXC1
M02608_1	ENSG00000102145	GATA1
M02609_1	ENSG00000102145	GATA1
M02610_1	ENSG00000102145	GATA1
M02611_1	ENSG00000162676	GFI1
M02612_1	ENSG00000105610	KLF1
M02613_1	ENSG00000164379	FOXQ1
M02614_1	ENSG00000176692	FOXC2
M02615_1	ENSG00000168269	FOXI1
M02616_1	ENSG00000105516	DBP
M02619_1	ENSG00000135100	HNF1A
M02620_1	ENSG00000129514	FOXA1
M02621_1	ENSG00000113196	HAND1
M02623_1	ENSG00000125347	IRF1
M02624_1	ENSG00000125347	IRF1
M02625_1	ENSG00000064489	BORCS8-MEF2B
M02628_1	ENSG00000099326	MZF1
M02629_1	ENSG00000099326	MZF1
M02630_1	ENSG00000125952	MAX
M02631_1	ENSG00000001167	NFYA
M02632_1	ENSG00000126767	ELK1
M02633_1	ENSG00000136352	NKX2-1
M02635_1	ENSG00000186951	PPARA
M02636_1	ENSG00000075891	PAX2
M02637_1	ENSG00000106331	PAX4
M02638_1	ENSG00000007372	PAX6
M02639_1	ENSG00000185630	PBX1
M02640_1	ENSG00000069667	RORA
M02641_1	ENSG00000069667	RORA
M02642_1	ENSG00000124782	RREB1
M02643_1	ENSG00000180318	ALX1
M02644_1	ENSG00000126767	ELK1
M02645_1	ENSG00000100146	SOX10
M02646_1	ENSG00000164736	SOX17
M02647_1	ENSG00000185591	SP1
M02648_1	ENSG00000066336	SPI1
M02649_1	ENSG00000066336	SPI1
M02651_1	ENSG00000112658	SRF
M02652_1	ENSG00000184895	SRY
M02653_1	ENSG00000168214	RBPJ
M02654_1	ENSG00000019549	SNAI2
M02655_1	ENSG00000143842	SOX13
M02656_1	ENSG00000166478	ZNF143
M02657_1	ENSG00000187079	TEAD1
M02658_1	ENSG00000158773	USF1
M02659_1	ENSG00000253293	HOXA10
M02660_1	ENSG00000100811	YY1
M02663_1	ENSG00000134954	ETS1
M02664_1	ENSG00000118513	MYB
M02665_1	ENSG00000162924	REL
M02666_1	ENSG00000245848	CEBPA
M02667_1	ENSG00000148516	ZEB1
M02668_1	ENSG00000116990	MYCL
M02669_1	ENSG00000109320	NFKB1
M02670_1	ENSG00000141510	TP53
M02671_1	ENSG00000173039	RELA
M02675_1	ENSG00000091831	ESR1
M02676_1	ENSG00000169083	AR
M02677_1	ENSG00000101076	HNF4A
M02679_1	ENSG00000178573	MAF
M02680_1	ENSG00000152977	ZIC1
M02683_1	ENSG00000215612	HMX1
M02685_1	ENSG00000136352	NKX2-1
M02686_1	ENSG00000106410	NOBOX
M02687_1	ENSG00000172818	OVOL1
M02691_1	ENSG00000177932	ZNF354C
M02692_1	ENSG00000172273	HINFP
M02693_1	ENSG00000105996	HOXA2
M02694_1	ENSG00000273706	LHX1
M02695_1	ENSG00000115415	STAT1
M02696_1	ENSG00000084093	REST
M02697_1	ENSG00000102974	CTCF
M02698_1	ENSG00000173153	ESRRA
M02699_1	ENSG00000182968	SOX1
M02700_1	ENSG00000168610	STAT3
M02701_1	ENSG00000135457	TFCP2
M02702_1	ENSG00000005889	ZFX
M02703_1	ENSG00000136997	MYC
M02704_1	ENSG00000129514	FOXA1
M02705_1	ENSG00000123405	NFE2
M02706_1	ENSG00000116017	ARID3A
M02707_1	ENSG00000131196	NFATC1
M02708_1	ENSG00000135100	HNF1A
M02709_1	ENSG00000164330	EBF1
M02710_1	ENSG00000173404	INSM1
M02711_1	ENSG00000169840	GSX1
M02712_1	ENSG00000123358	NR4A1
M02713_1	ENSG00000162599	NFIA
M02714_1	ENSG00000120738	EGR1
M02715_1	ENSG00000181690	PLAG1
M02716_1	ENSG00000278570	NR2E3
M02717_1	ENSG00000253293	HOXA10
M02718_1	ENSG00000253293	HOXA10
M02719_1	ENSG00000106852	LHX6
M02720_1	ENSG00000125492	BARHL1
M02721_1	ENSG00000125492	BARHL1
M02722_1	ENSG00000107807	TLX1
M02723_1	ENSG00000125492	BARHL1
M02724_1	ENSG00000180318	ALX1
M02726_1	ENSG00000109851	DBX1
M02730_1	ENSG00000162761	LMX1A
M02731_1	ENSG00000180318	ALX1
M02732_1	ENSG00000180318	ALX1
M02733_1	ENSG00000180318	ALX1
M02734_1	ENSG00000162761	LMX1A
M02735_1	ENSG00000152804	HHEX
M02736_1	ENSG00000180318	ALX1
M02738_1	ENSG00000165556	CDX2
M02739_1	ENSG00000144355	DLX1
M02740_1	ENSG00000163132	MSX1
M02741_1	ENSG00000135638	EMX1
M02742_1	ENSG00000180318	ALX1
M02743_1	ENSG00000163623	NKX6-1
M02744_1	ENSG00000215612	HMX1
M02746_1	ENSG00000273706	LHX1
M02747_1	ENSG00000273706	LHX1
M02749_1	ENSG00000143190	POU2F1
M02750_1	ENSG00000052850	ALX4
M02751_1	ENSG00000126778	SIX1
M02752_1	ENSG00000180318	ALX1
M02753_1	ENSG00000052850	ALX4
M02754_1	ENSG00000180318	ALX1
M02755_1	ENSG00000105991	HOXA1
M02756_1	ENSG00000126778	SIX1
M02758_1	ENSG00000253293	HOXA10
M02759_1	ENSG00000177426	TGIF1
M02760_1	ENSG00000180318	ALX1
M02761_1	ENSG00000106689	LHX2
M02762_1	ENSG00000170549	IRX1
M02763_1	ENSG00000125820	NKX2-2
M02766_1	ENSG00000188909	BSX
M02767_1	ENSG00000105996	HOXA2
M02768_1	ENSG00000113722	CDX1
M02769_1	ENSG00000170549	IRX1
M02771_1	ENSG00000135638	EMX1
M02772_1	ENSG00000163064	EN1
M02773_1	ENSG00000106038	EVX1
M02774_1	ENSG00000185630	PBX1
M02775_1	ENSG00000164900	GBX1
M02776_1	ENSG00000105997	HOXA3
M02777_1	ENSG00000180318	ALX1
M02778_1	ENSG00000143995	MEIS1
M02779_1	ENSG00000169840	GSX1
M02780_1	ENSG00000163064	EN1
M02781_1	ENSG00000105991	HOXA1
M02782_1	ENSG00000138136	LBX1
M02783_1	ENSG00000138136	LBX1
M02784_1	ENSG00000170549	IRX1
M02785_1	ENSG00000105392	CRX
M02786_1	ENSG00000169856	ONECUT1
M02787_1	ENSG00000180318	ALX1
M02788_1	ENSG00000148737	TCF7L2
M02789_1	ENSG00000169840	GSX1
M02791_1	ENSG00000052850	ALX4
M02795_1	ENSG00000235608	NKX1-1
M02796_1	ENSG00000126778	SIX1
M02797_1	ENSG00000136352	NKX2-1
M02798_1	ENSG00000016082	ISL1
M02799_1	ENSG00000164107	HAND2
M02800_1	ENSG00000052850	ALX4
M02801_1	ENSG00000164900	GBX1
M02802_1	ENSG00000177426	TGIF1
M02803_1	ENSG00000136352	NKX2-1
M02804_1	ENSG00000143190	POU2F1
M02806_1	ENSG00000169840	GSX1
M02807_1	ENSG00000169840	GSX1
M02808_1	ENSG00000091831	ESR1
M02812_1	ENSG00000136352	NKX2-1
M02876_1	ENSG00000112658	SRF
M02931_1	ENSG00000112592	TBP
M02986_1	ENSG00000100146	SOX10
M02987_1	ENSG00000164651	SP8
M02990_1	ENSG00000129514	FOXA1
M02992_1	ENSG00000109851	DBX1
M02993_1	ENSG00000114315	HES1
M02999_1	ENSG00000180318	ALX1
M03000_1	ENSG00000176165	FOXG1
M03001_1	ENSG00000112333	NR2E1
M03003_1	ENSG00000172238	ATOH1
M03004_1	ENSG00000113916	BCL6
M03005_1	ENSG00000134107	BHLHE40
M03006_1	ENSG00000113722	CDX1
M03007_1	ENSG00000245848	CEBPA
M03008_1	ENSG00000180318	ALX1
M03009_1	DUX1_HUMAN	DUX1
M03010_1	ENSG00000101412	E2F1
M03011_1	ENSG00000205250	E2F4
M03012_1	ENSG00000169016	E2F6
M03013_1	ENSG00000120738	EGR1
M03014_1	ENSG00000120690	ELF1
M03015_1	ENSG00000126767	ELK1
M03016_1	ENSG00000126767	ELK1
M03017_1	ENSG00000170345	FOS
M03018_1	ENSG00000170345	FOS
M03019_1	ENSG00000075426	FOSL2
M03020_1	ENSG00000160973	FOXH1
M03021_1	ENSG00000150907	FOXO1
M03022_1	ENSG00000114861	FOXP1
M03023_1	ENSG00000102145	GATA1
M03024_1	ENSG00000162676	GFI1
M03025_1	ENSG00000101076	HNF4A
M03026_1	ENSG00000253293	HOXA10
M03027_1	ENSG00000185122	HSF1
M03028_1	ENSG00000177606	JUN
M03029_1	ENSG00000177606	JUN
M03030_1	ENSG00000177606	JUN
M03031_1	ENSG00000177606	JUN
M03032_1	ENSG00000177606	JUN
M03033_1	ENSG00000105610	KLF1
M03034_1	ENSG00000185022	MAFF
M03035_1	ENSG00000185022	MAFF
M03036_1	ENSG00000064489	BORCS8-MEF2B
M03037_1	ENSG00000143995	MEIS1
M03038_1	ENSG00000111049	MYF5
M03039_1	ENSG00000111049	MYF5
M03040_1	ENSG00000120837	NFYB
M03041_1	ENSG00000136352	NKX2-1
M03042_1	ENSG00000120798	NR2C1
M03043_1	ENSG00000136931	NR5A1
M03044_1	ENSG00000106459	NRF1
M03045_1	ENSG00000143190	POU2F1
M03046_1	ENSG00000057657	PRDM1
M03047_1	ENSG00000132005	RFX1
M03048_1	ENSG00000143390	RFX5
M03049_1	ENSG00000159216	RUNX1
M03050_1	ENSG00000186350	RXRA
M03051_1	ENSG00000134595	SOX3
M03052_1	ENSG00000143842	SOX13
M03053_1	ENSG00000185591	SP1
M03054_1	ENSG00000138378	STAT4
M03055_1	ENSG00000166888	STAT6
M03056_1	ENSG00000140262	TCF12
M03057_1	ENSG00000140262	TCF12
M03058_1	ENSG00000138795	LEF1
M03059_1	ENSG00000137203	TFAP2A
M03060_1	ENSG00000073282	TP63
M03061_1	ENSG00000158773	USF1
M03062_1	ENSG00000177485	ZBTB33
M03063_1	ENSG00000006194	ZNF263
M03068_1	ENSG00000170365	SMAD1
M03069_1	ENSG00000102145	GATA1
M03070_1	ENSG00000057657	PRDM1
M03073_1	ENSG00000205250	E2F4
M03077_1	ENSG00000111049	MYF5
M03078_1	ENSG00000129514	FOXA1
M03110_1	ENSG00000096401	CDC5L
M03122_1	ENSG00000173153	ESRRA
M03123_1	ENSG00000114861	FOXP1
M03124_1	ENSG00000253293	HOXA10
M03125_1	ENSG00000072310	SREBF1
M03126_1	ENSG00000072310	SREBF1
M03127_1	ENSG00000131931	THAP1
M03128_1	ENSG00000135373	EHF
M03129_1	ENSG00000105610	KLF1
M03130_1	ENSG00000132005	RFX1
M03204_1	ENSG00000112658	SRF
M03268_1	ENSG00000253293	HOXA10
M03282_1	ENSG00000186350	RXRA
M03283_1	ENSG00000186350	RXRA
M03288_1	ENSG00000054598	FOXC1
M03291_1	ENSG00000165556	CDX2
M03295_1	ENSG00000116017	ARID3A
M03296_1	ENSG00000120690	ELF1
M03300_1	ENSG00000105997	HOXA3
M03302_1	ENSG00000137270	GCM1
M03304_1	ENSG00000114315	HES1
M03318_1	ENSG00000172818	OVOL1
M03323_1	ENSG00000019549	SNAI2
M03324_1	ENSG00000019549	SNAI2
M03327_1	ENSG00000168214	RBPJ
M03328_1	ENSG00000148737	TCF7L2
M03333_1	ENSG00000253293	HOXA10
M03443_1	ENSG00000096401	CDC5L
M03662_1	ENSG00000106546	AHR
M03671_1	ENSG00000159216	RUNX1
M03682_1	ENSG00000137203	TFAP2A
M03688_1	ENSG00000137203	TFAP2A
M03692_1	ENSG00000105610	KLF1
M03693_1	ENSG00000090447	TFAP4
M03694_1	ENSG00000090447	TFAP4
M03697_1	ENSG00000090447	TFAP4
M03702_1	ENSG00000148516	ZEB1
M03703_1	ENSG00000148516	ZEB1
M03704_1	ENSG00000148516	ZEB1
M03705_1	ENSG00000148516	ZEB1
M03706_1	ENSG00000143437	ARNT
M03707_1	ENSG00000143437	ARNT
M03710_1	ENSG00000175745	NR2F1
M03730_1	ENSG00000118217	ATF6
M03731_1	ENSG00000156273	BACH1
M03733_1	ENSG00000156273	BACH1
M03760_1	ENSG00000164458	T
M03765_1	ENSG00000143190	POU2F1
M03774_1	ENSG00000180318	ALX1
M03776_1	ENSG00000096401	CDC5L
M03777_1	ENSG00000257923	CUX1
M03778_1	ENSG00000257923	CUX1
M03779_1	ENSG00000257923	CUX1
M03780_1	ENSG00000257923	CUX1
M03781_1	ENSG00000257923	CUX1
M03789_1	ENSG00000113722	CDX1
M03790_1	ENSG00000113722	CDX1
M03791_1	ENSG00000245848	CEBPA
M03792_1	ENSG00000245848	CEBPA
M03795_1	ENSG00000245848	CEBPA
M03796_1	ENSG00000245848	CEBPA
M03800_1	ENSG00000245848	CEBPA
M03809_1	ENSG00000245848	CEBPA
M03811_1	ENSG00000134954	ETS1
M03812_1	ENSG00000134954	ETS1
M03821_1	ENSG00000180318	ALX1
M03826_1	ENSG00000257923	CUX1
M03830_1	ENSG00000118513	MYB
M03842_1	ENSG00000135457	TFCP2
M03846_1	ENSG00000123268	ATF1
M03847_1	ENSG00000123268	ATF1
M03850_1	ENSG00000115966	ATF2
M03851_1	ENSG00000115966	ATF2
M03852_1	ENSG00000123268	ATF1
M03853_1	ENSG00000123268	ATF1
M03854_1	ENSG00000162924	REL
M03879_1	ENSG00000148516	ZEB1
M03901_1	ENSG00000101412	E2F1
M03902_1	ENSG00000101412	E2F1
M03922_1	ENSG00000140262	TCF12
M03923_1	ENSG00000140262	TCF12
M03924_1	ENSG00000165030	NFIL3
M03935_1	ENSG00000120738	EGR1
M03945_1	ENSG00000120738	EGR1
M03947_1	ENSG00000120738	EGR1
M03958_1	ENSG00000126767	ELK1
M03963_1	ENSG00000163064	EN1
M03979_1	ENSG00000091831	ESR1
M04000_1	ENSG00000085276	MECOM
M04001_1	ENSG00000085276	MECOM
M04002_1	ENSG00000085276	MECOM
M04003_1	ENSG00000085276	MECOM
M04004_1	ENSG00000085276	MECOM
M04005_1	ENSG00000085276	MECOM
M04009_1	ENSG00000171634	BPTF
M04025_1	ENSG00000176692	FOXC2
M04031_1	ENSG00000065970	FOXJ2
M04032_1	ENSG00000065970	FOXJ2
M04051_1	ENSG00000150907	FOXO1
M04052_1	ENSG00000150907	FOXO1
M04057_1	ENSG00000150907	FOXO1
M04060_1	ENSG00000150907	FOXO1
M04061_1	ENSG00000150907	FOXO1
M04073_1	ENSG00000103241	FOXF1
M04074_1	ENSG00000054598	FOXC1
M04075_1	ENSG00000251493	FOXD1
M04077_1	ENSG00000054598	FOXC1
M04090_1	ENSG00000102145	GATA1
M04091_1	ENSG00000102145	GATA1
M04092_1	ENSG00000102145	GATA1
M04093_1	ENSG00000102145	GATA1
M04094_1	ENSG00000102145	GATA1
M04095_1	ENSG00000102145	GATA1
M04098_1	ENSG00000102145	GATA1
M04099_1	ENSG00000102145	GATA1
M04100_1	ENSG00000102145	GATA1
M04104_1	ENSG00000102145	GATA1
M04105_1	ENSG00000102145	GATA1
M04106_1	ENSG00000102145	GATA1
M04112_1	ENSG00000102145	GATA1
M04117_1	ENSG00000148200	NR6A1
M04119_1	ENSG00000162676	GFI1
M04139_1	ENSG00000169083	AR
M04143_1	ENSG00000169083	AR
M04158_1	ENSG00000113196	HAND1
M04159_1	ENSG00000113196	HAND1
M04166_1	ENSG00000164379	FOXQ1
M04167_1	ENSG00000168269	FOXI1
M04169_1	ENSG00000103241	FOXF1
M04179_1	ENSG00000105516	DBP
M04185_1	ENSG00000215612	HMX1
M04186_1	ENSG00000135100	HNF1A
M04191_1	ENSG00000135100	HNF1A
M04195_1	ENSG00000129514	FOXA1
M04198_1	ENSG00000101076	HNF4A
M04199_1	ENSG00000101076	HNF4A
M04214_1	ENSG00000169840	GSX1
M04219_1	ENSG00000169840	GSX1
M04229_1	ENSG00000185122	HSF1
M04235_1	ENSG00000025156	HSF2
M04240_1	ENSG00000100219	XBP1
M04243_1	ENSG00000185811	IKZF1
M04244_1	ENSG00000185811	IKZF1
M04245_1	ENSG00000185811	IKZF1
M04260_1	ENSG00000125347	IRF1
M04264_1	ENSG00000125347	IRF1
M04272_1	ENSG00000185507	IRF7
M04321_1	ENSG00000197579	TOPORS
M04322_1	ENSG00000185811	IKZF1
M04338_1	ENSG00000125952	MAX
M04345_1	ENSG00000100105	PATZ1
M04349_1	ENSG00000064489	BORCS8-MEF2B
M04350_1	ENSG00000064489	BORCS8-MEF2B
M04351_1	ENSG00000064489	BORCS8-MEF2B
M04352_1	ENSG00000064489	BORCS8-MEF2B
M04362_1	ENSG00000143995	MEIS1
M04375_1	ENSG00000196843	ARID5A
M04377_1	ENSG00000163132	MSX1
M04389_1	ENSG00000118513	MYB
M04393_1	ENSG00000111049	MYF5
M04395_1	ENSG00000111049	MYF5
M04398_1	ENSG00000099326	MZF1
M04399_1	ENSG00000099326	MZF1
M04409_1	ENSG00000107807	TLX1
M04428_1	ENSG00000123405	NFE2
M04434_1	ENSG00000109320	NFKB1
M04435_1	ENSG00000173039	RELA
M04436_1	ENSG00000109320	NFKB1
M04437_1	ENSG00000109320	NFKB1
M04440_1	ENSG00000001167	NFYA
M04442_1	ENSG00000120738	EGR1
M04443_1	ENSG00000136352	NKX2-1
M04444_1	ENSG00000136352	NKX2-1
M04445_1	ENSG00000136352	NKX2-1
M04451_1	ENSG00000136352	NKX2-1
M04453_1	ENSG00000163623	NKX6-1
M04455_1	ENSG00000116990	MYCL
M04478_1	ENSG00000084093	REST
M04489_1	ENSG00000143190	POU2F1
M04490_1	ENSG00000143190	POU2F1
M04491_1	ENSG00000143190	POU2F1
M04492_1	ENSG00000143190	POU2F1
M04493_1	ENSG00000143190	POU2F1
M04494_1	ENSG00000143190	POU2F1
M04495_1	ENSG00000143190	POU2F1
M04498_1	ENSG00000143190	POU2F1
M04504_1	ENSG00000164330	EBF1
M04513_1	ENSG00000141510	TP53
M04514_1	ENSG00000141510	TP53
M04525_1	ENSG00000075891	PAX2
M04526_1	ENSG00000075891	PAX2
M04528_1	ENSG00000135903	PAX3
M04530_1	ENSG00000106331	PAX4
M04531_1	ENSG00000106331	PAX4
M04532_1	ENSG00000106331	PAX4
M04533_1	ENSG00000106331	PAX4
M04535_1	ENSG00000075891	PAX2
M04536_1	ENSG00000075891	PAX2
M04540_1	ENSG00000007372	PAX6
M04545_1	ENSG00000185630	PBX1
M04546_1	ENSG00000185630	PBX1
M04587_1	ENSG00000143190	POU2F1
M04588_1	ENSG00000143190	POU2F1
M04597_1	ENSG00000184271	POU6F1
M04598_1	ENSG00000186951	PPARA
M04600_1	ENSG00000186951	PPARA
M04601_1	ENSG00000186951	PPARA
M04602_1	ENSG00000186951	PPARA
M04646_1	ENSG00000132005	RFX1
M04647_1	ENSG00000132005	RFX1
M04652_1	ENSG00000102935	ZNF423
M04653_1	ENSG00000069667	RORA
M04654_1	ENSG00000069667	RORA
M04658_1	ENSG00000179456	ZBTB18
M04661_1	ENSG00000124782	RREB1
M04664_1	ENSG00000064489	BORCS8-MEF2B
M04670_1	ENSG00000180318	ALX1
M04742_1	ENSG00000143842	SOX13
M04746_1	ENSG00000100146	SOX10
M04749_1	ENSG00000185591	SP1
M04755_1	ENSG00000185591	SP1
M04770_1	ENSG00000164299	SPZ1
M04772_1	ENSG00000072310	SREBF1
M04773_1	ENSG00000072310	SREBF1
M04780_1	ENSG00000112658	SRF
M04784_1	ENSG00000112658	SRF
M04788_1	ENSG00000112658	SRF
M04789_1	ENSG00000184895	SRY
