gene_id	rep1	rep2	rep3
ENSMUSG00000105052	0	0	0
ENSMUSG00000104824	0	0	0
ENSMUSG00000095550	0	0	0
ENSMUSG00000104651	0	0	0
ENSMUSG00000106627	0	0	0
ENSMUSG00000096045	0	0	0
ENSMUSG00000091049	0	0	0
ENSMUSG00000090671	0	0	0
ENSMUSG00000067700	0	0	0
ENSMUSG00000073119	0	0	0
ENSMUSG00000073117	0	0	0
ENSMUSG00000105422	0	1	1
ENSMUSG00000073116	0	0	0
ENSMUSG00000051940	0	0	0
ENSMUSG00000067698	0	0	0
ENSMUSG00000059645	0	0	0
ENSMUSG00000105786	0	0	0
ENSMUSG00000029044	0	0	0
ENSMUSG00000105491	0	0	0
ENSMUSG00000061576	942	921	1220
ENSMUSG00000104733	0	0	0
ENSMUSG00000080941	0	0	0
ENSMUSG00000081970	0	0	0
ENSMUSG00000105946	1	0	0
ENSMUSG00000106537	1	0	0
ENSMUSG00000048703	2	1	3
ENSMUSG00000086505	0	0	0
ENSMUSG00000002221	6557	6935	9159
ENSMUSG00000105223	0	0	2
ENSMUSG00000105375	0	0	0
ENSMUSG00000039106	10	17	20
ENSMUSG00000104882	39	26	47
ENSMUSG00000106390	0	0	0
ENSMUSG00000104777	2	0	2
ENSMUSG00000097673	8	5	10
ENSMUSG00000106030	0	0	0
ENSMUSG00000045294	13206	14043	17457
ENSMUSG00000039095	436	415	646
ENSMUSG00000106160	3	3	11
ENSMUSG00000044681	2558	2751	3530
ENSMUSG00000048271	5621	5950	7807
ENSMUSG00000002633	4	2	0
ENSMUSG00000097726	2	1	1
ENSMUSG00000097453	2	0	0
ENSMUSG00000105775	10	8	13
ENSMUSG00000104587	6	15	15
ENSMUSG00000029130	362	324	377
ENSMUSG00000089975	13	10	11
ENSMUSG00000010721	921	999	1309
ENSMUSG00000105741	54	52	86
ENSMUSG00000093302	0	0	0
ENSMUSG00000097561	40	49	67
ENSMUSG00000001569	3515	3616	4691
ENSMUSG00000001566	32	43	41
ENSMUSG00000093875	0	0	0
ENSMUSG00000078182	27	18	20
ENSMUSG00000039000	7603	7790	10452
ENSMUSG00000104648	0	0	0
ENSMUSG00000088150	0	0	0
ENSMUSG00000105032	0	2	0
ENSMUSG00000053121	0	0	0
ENSMUSG00000029131	8610	8692	11544
ENSMUSG00000106558	0	4	2
ENSMUSG00000105999	0	0	1
ENSMUSG00000106551	0	0	2
ENSMUSG00000105437	1	1	1
ENSMUSG00000105926	0	0	0
ENSMUSG00000105439	0	0	0
ENSMUSG00000025746	2	14	11
ENSMUSG00000025747	4898	5094	6516
ENSMUSG00000104667	173	169	221
ENSMUSG00000086815	0	0	0
ENSMUSG00000044576	186	253	255
ENSMUSG00000025745	6843	7123	9328
ENSMUSG00000059447	2179	2262	2994
ENSMUSG00000088113	0	0	0
ENSMUSG00000067642	15	14	17
ENSMUSG00000075703	307	263	352
ENSMUSG00000085099	11	8	15
ENSMUSG00000073102	8	11	14
ENSMUSG00000106311	0	0	0
ENSMUSG00000062372	2	2	0
ENSMUSG00000029182	0	0	0
ENSMUSG00000053194	0	0	0
ENSMUSG00000088327	0	0	0
ENSMUSG00000106300	2	8	4
ENSMUSG00000053214	8	6	6
ENSMUSG00000049265	5	4	15
ENSMUSG00000029175	1627	1549	2210
ENSMUSG00000093710	0	0	0
ENSMUSG00000029177	7599	8160	10925
ENSMUSG00000029168	1762	1866	2213
ENSMUSG00000106173	22	27	44
ENSMUSG00000029166	100	85	125
ENSMUSG00000106229	6	6	8
ENSMUSG00000087258	0	0	0
ENSMUSG00000038828	2917	3144	4201
ENSMUSG00000107086	7	5	8
ENSMUSG00000029165	780	823	1035
ENSMUSG00000107201	62	81	77
ENSMUSG00000038803	1195	1331	1680
ENSMUSG00000029163	149	133	181
ENSMUSG00000029162	203	189	237
ENSMUSG00000029161	260	235	325
ENSMUSG00000006638	3	3	8
ENSMUSG00000045302	3340	3653	4731
ENSMUSG00000006642	0	0	0
ENSMUSG00000006641	1185	1259	1614
ENSMUSG00000013622	1084	1146	1528
ENSMUSG00000013629	26041	27276	35762
ENSMUSG00000029151	137	190	277
ENSMUSG00000104299	4	7	10
ENSMUSG00000053856	19	14	31
ENSMUSG00000062077	65	62	76
ENSMUSG00000107265	0	7	0
ENSMUSG00000038676	0	0	0
ENSMUSG00000107283	1347	1483	1917
ENSMUSG00000101678	11	23	8
ENSMUSG00000106864	3046	3309	4318
ENSMUSG00000029145	5232	5268	6834
ENSMUSG00000029146	4762	5041	6502
ENSMUSG00000043059	1224	1207	1605
ENSMUSG00000029147	13533	14599	18227
ENSMUSG00000106717	53	59	93
ENSMUSG00000055424	0	0	0
ENSMUSG00000029148	4264	4407	5825
ENSMUSG00000029149	218	225	308
ENSMUSG00000038564	2954	3358	4121
ENSMUSG00000038552	86	93	94
ENSMUSG00000059434	3	10	2
ENSMUSG00000106935	0	0	0
ENSMUSG00000106866	2	0	4
ENSMUSG00000106950	0	0	0
ENSMUSG00000062761	2853	3136	3858
ENSMUSG00000107120	25	20	29
ENSMUSG00000029138	107	120	147
ENSMUSG00000107142	0	0	0
ENSMUSG00000064037	5329	5840	7787
ENSMUSG00000053134	1666	1622	2275
ENSMUSG00000029141	1962	2168	2699
ENSMUSG00000107352	119	98	107
ENSMUSG00000107355	4	22	24
ENSMUSG00000107015	0	2	0
ENSMUSG00000106918	1239	1246	1637
ENSMUSG00000105617	0	0	0
ENSMUSG00000029136	65	42	60
ENSMUSG00000099301	0	0	0
ENSMUSG00000052139	1446	1521	1893
ENSMUSG00000107151	0	0	1
ENSMUSG00000088514	0	0	0
ENSMUSG00000107140	0	0	0
ENSMUSG00000106894	0	0	0
ENSMUSG00000102759	0	1	2
ENSMUSG00000029135	65	80	97
ENSMUSG00000096091	0	0	0
ENSMUSG00000107220	0	0	0
ENSMUSG00000029134	5	4	8
ENSMUSG00000081200	0	0	0
ENSMUSG00000107078	0	0	0
ENSMUSG00000107036	0	0	0
ENSMUSG00000107211	136	132	200
ENSMUSG00000014956	20737	21929	26440
ENSMUSG00000107197	2	2	0
ENSMUSG00000107083	5	3	6
ENSMUSG00000080753	1	0	1
ENSMUSG00000085234	19	25	32
ENSMUSG00000107316	0	0	0
ENSMUSG00000106835	1	0	1
ENSMUSG00000107277	124	147	177
ENSMUSG00000014932	14046	14226	18018
ENSMUSG00000107018	2	3	6
ENSMUSG00000106680	3	4	8
ENSMUSG00000082305	9	9	9
ENSMUSG00000023452	2590	2745	3713
ENSMUSG00000093574	0	0	0
ENSMUSG00000105647	0	0	0
ENSMUSG00000054280	6249	6131	8082
ENSMUSG00000105429	20	18	21
ENSMUSG00000106654	4	4	1
ENSMUSG00000037426	3112	3282	4356
ENSMUSG00000089080	0	0	0
ENSMUSG00000105929	7	31	34
ENSMUSG00000018965	10274	10747	14383
ENSMUSG00000107046	0	0	0
ENSMUSG00000093885	0	5	3
ENSMUSG00000011034	399	354	545
ENSMUSG00000081022	4	0	2
ENSMUSG00000081618	0	0	2
ENSMUSG00000037379	79	115	102
ENSMUSG00000037373	4118	4487	5886
ENSMUSG00000107161	5	2	6
ENSMUSG00000092275	22	23	32
ENSMUSG00000079562	5852	6418	8297
ENSMUSG00000037355	414	461	495
ENSMUSG00000029112	0	2	1
ENSMUSG00000107248	0	0	0
ENSMUSG00000037339	2244	2529	3149
ENSMUSG00000097271	0	6	2
ENSMUSG00000004642	6612	6920	8756
ENSMUSG00000106834	0	0	0
ENSMUSG00000019295	473	505	649
ENSMUSG00000037313	7271	7535	9772
ENSMUSG00000106971	0	0	0
ENSMUSG00000106896	0	0	2
ENSMUSG00000054252	11	24	30
ENSMUSG00000005299	2807	2932	4009
ENSMUSG00000059064	6	6	3
ENSMUSG00000107149	4	1	8
ENSMUSG00000057406	2769	2963	3617
ENSMUSG00000029111	3988	4242	5682
ENSMUSG00000098830	3	1	5
ENSMUSG00000107043	5	2	5
ENSMUSG00000106688	5	2	8
ENSMUSG00000070858	4	13	6
ENSMUSG00000106743	56	65	98
ENSMUSG00000048142	50	36	62
ENSMUSG00000045102	8	24	12
ENSMUSG00000106868	0	0	3
ENSMUSG00000106771	0	0	0
ENSMUSG00000106902	0	0	0
ENSMUSG00000079555	2863	2752	3514
ENSMUSG00000077454	0	1	0
ENSMUSG00000037235	132	144	205
ENSMUSG00000106702	0	0	0
ENSMUSG00000037224	141	169	215
ENSMUSG00000086291	55	64	80
ENSMUSG00000106888	3	3	6
ENSMUSG00000109572	0	0	0
ENSMUSG00000107006	0	1	0
ENSMUSG00000107287	0	0	0
ENSMUSG00000029110	18860	19764	25178
ENSMUSG00000037210	3382	3209	4513
ENSMUSG00000107227	66	60	51
ENSMUSG00000098062	14	8	21
ENSMUSG00000106678	7	11	26
ENSMUSG00000059866	698	670	915
ENSMUSG00000054520	61	71	78
ENSMUSG00000088332	0	0	0
ENSMUSG00000029106	5765	5804	7631
ENSMUSG00000099082	0	0	0
ENSMUSG00000107128	0	0	0
ENSMUSG00000001082	4154	4572	5921
ENSMUSG00000036693	7721	8247	10397
ENSMUSG00000085166	3	1	4
ENSMUSG00000052783	60	49	72
ENSMUSG00000107246	3	3	2
ENSMUSG00000080556	0	0	0
ENSMUSG00000029104	5621	5749	7722
ENSMUSG00000051246	9	10	10
ENSMUSG00000029101	847	873	1150
ENSMUSG00000093097	1	0	0
ENSMUSG00000107040	0	0	0
ENSMUSG00000029102	0	0	0
ENSMUSG00000044716	11	16	19
ENSMUSG00000029103	10898	11762	15060
ENSMUSG00000045318	2	0	2
ENSMUSG00000106762	0	0	0
ENSMUSG00000055944	1	0	4
ENSMUSG00000067438	6	2	10
ENSMUSG00000103608	0	0	0
ENSMUSG00000106970	0	0	0
ENSMUSG00000036596	64	72	83
ENSMUSG00000106928	128	123	143
ENSMUSG00000083907	73	85	142
ENSMUSG00000029097	1897	1998	2655
ENSMUSG00000055061	0	4	4
ENSMUSG00000029098	2145	2219	2987
ENSMUSG00000029096	0	0	8
ENSMUSG00000036553	1646	1680	2242
ENSMUSG00000087703	2	4	11
ENSMUSG00000029095	291	332	385
ENSMUSG00000029094	806	910	1250
ENSMUSG00000082692	0	0	0
ENSMUSG00000029093	354	392	558
ENSMUSG00000043430	0	0	0
ENSMUSG00000098884	0	0	0
ENSMUSG00000039563	17	10	15
ENSMUSG00000029198	5097	5531	7131
ENSMUSG00000029196	963	910	1133
ENSMUSG00000050677	94	77	107
ENSMUSG00000029192	3598	3702	4925
ENSMUSG00000106797	0	0	0
ENSMUSG00000029190	2813	2694	3642
ENSMUSG00000107168	0	1	0
ENSMUSG00000089407	0	0	0
ENSMUSG00000089197	0	0	0
ENSMUSG00000060708	542	618	870
ENSMUSG00000107081	2	0	1
ENSMUSG00000055302	19767	20633	26415
ENSMUSG00000029119	1041	1057	1438
ENSMUSG00000029120	1788	1845	2379
ENSMUSG00000087487	1	0	0
ENSMUSG00000106934	0	0	0
ENSMUSG00000039474	1115	1231	1688
ENSMUSG00000063646	2047	2130	2886
ENSMUSG00000097686	30	27	34
ENSMUSG00000088707	12	3	10
ENSMUSG00000070823	8	10	21
ENSMUSG00000029121	2889	3049	3876
ENSMUSG00000029122	1321	1437	1821
ENSMUSG00000107307	0	0	0
ENSMUSG00000050248	963	1003	1312
ENSMUSG00000057290	0	0	2
ENSMUSG00000029123	21	10	16
ENSMUSG00000062329	0	2	2
ENSMUSG00000107131	0	0	0
ENSMUSG00000048450	20	49	53
ENSMUSG00000106718	0	0	0
ENSMUSG00000107126	0	0	0
ENSMUSG00000107129	0	0	0
ENSMUSG00000029125	723	842	950
ENSMUSG00000107276	8	7	8
ENSMUSG00000029126	54	56	112
ENSMUSG00000029127	476	463	655
ENSMUSG00000067367	5780	6150	7963
ENSMUSG00000067365	899	867	1101
ENSMUSG00000051596	108	135	152
ENSMUSG00000097029	0	0	0
ENSMUSG00000039358	0	0	2
ENSMUSG00000106932	0	0	1
ENSMUSG00000005107	4	15	13
ENSMUSG00000089646	11	9	11
ENSMUSG00000005103	7238	7539	10082
ENSMUSG00000064419	0	0	0
ENSMUSG00000086422	0	0	0
ENSMUSG00000046572	9389	9741	12393
ENSMUSG00000077273	2	2	1
ENSMUSG00000039315	73	66	97
ENSMUSG00000079528	0	0	0
ENSMUSG00000106924	2	1	0
ENSMUSG00000106794	0	0	0
ENSMUSG00000107031	0	0	0
ENSMUSG00000106876	0	0	0
ENSMUSG00000087845	0	0	0
ENSMUSG00000107030	0	1	0
ENSMUSG00000106851	0	0	0
ENSMUSG00000106679	0	0	0
ENSMUSG00000106741	0	0	0
ENSMUSG00000077522	0	0	0
ENSMUSG00000107134	0	0	0
ENSMUSG00000051022	16	12	30
ENSMUSG00000083261	414	472	629
ENSMUSG00000107070	2	2	4
ENSMUSG00000082938	62	60	88
ENSMUSG00000089393	0	0	0
ENSMUSG00000106865	0	0	0
ENSMUSG00000106895	4	2	3
ENSMUSG00000107135	0	0	0
ENSMUSG00000029128	955	1058	1230
ENSMUSG00000049691	1	0	0
ENSMUSG00000061755	6227	6369	8269
ENSMUSG00000107259	2	1	0
ENSMUSG00000098264	0	0	0
ENSMUSG00000106884	0	0	0
ENSMUSG00000067285	3	1	3
ENSMUSG00000106813	6	23	28
ENSMUSG00000106622	0	0	0
ENSMUSG00000107193	0	0	0
ENSMUSG00000106501	0	0	1
ENSMUSG00000105416	64	66	113
ENSMUSG00000105087	0	0	0
ENSMUSG00000085720	0	0	2
ENSMUSG00000039782	310	320	382
ENSMUSG00000105374	0	2	0
ENSMUSG00000105326	0	0	0
ENSMUSG00000104846	0	0	0
ENSMUSG00000107244	13	20	14
ENSMUSG00000104691	0	0	0
ENSMUSG00000061535	0	1	0
ENSMUSG00000104547	0	0	0
ENSMUSG00000087290	0	0	0
ENSMUSG00000104912	4	5	4
ENSMUSG00000039765	1066	1133	1452
ENSMUSG00000039753	5754	5954	7506
ENSMUSG00000104728	70	70	99
ENSMUSG00000104823	0	5	0
ENSMUSG00000106609	0	1	5
ENSMUSG00000104701	32	37	40
ENSMUSG00000029082	106	115	162
ENSMUSG00000029084	1447	1442	1845
ENSMUSG00000086479	0	0	0
ENSMUSG00000087281	6	9	17
ENSMUSG00000033036	35	26	38
ENSMUSG00000093859	3	3	3
ENSMUSG00000059565	121	78	154
ENSMUSG00000106573	0	0	0
ENSMUSG00000105831	0	0	0
ENSMUSG00000048373	144	155	206
ENSMUSG00000029086	409	459	580
ENSMUSG00000105264	3	0	2
ENSMUSG00000072962	4	2	2
ENSMUSG00000105048	0	0	0
ENSMUSG00000105373	0	0	0
ENSMUSG00000105353	0	5	1
ENSMUSG00000105263	786	872	1082
ENSMUSG00000046985	1546	1609	2046
ENSMUSG00000105519	5	5	3
ENSMUSG00000105503	2	0	3
ENSMUSG00000105149	2	0	9
ENSMUSG00000104784	2	5	3
ENSMUSG00000106394	0	0	0
ENSMUSG00000104541	0	0	0
ENSMUSG00000104923	0	0	0
ENSMUSG00000104800	0	0	0
ENSMUSG00000039706	0	0	0
ENSMUSG00000105282	0	0	0
ENSMUSG00000105136	0	0	0
ENSMUSG00000106332	10	5	6
ENSMUSG00000105648	0	0	0
ENSMUSG00000105861	0	0	0
ENSMUSG00000104894	0	0	0
ENSMUSG00000104990	2	4	2
ENSMUSG00000105347	14	13	14
ENSMUSG00000105224	0	0	0
ENSMUSG00000104851	0	0	0
ENSMUSG00000106603	3	2	3
ENSMUSG00000106656	0	0	0
ENSMUSG00000062496	2	1	0
ENSMUSG00000067331	0	0	0
ENSMUSG00000029092	18	32	58
ENSMUSG00000104781	8	4	6
ENSMUSG00000105247	169	137	201
ENSMUSG00000015806	6026	6507	8266
ENSMUSG00000105255	0	0	0
ENSMUSG00000049530	0	0	0
ENSMUSG00000039682	29467	30938	39258
ENSMUSG00000015804	2515	2745	3632
ENSMUSG00000015879	30	16	42
ENSMUSG00000105745	8	10	19
ENSMUSG00000104837	155	181	202
ENSMUSG00000097825	4	5	11
ENSMUSG00000105634	0	0	0
ENSMUSG00000104665	25	23	32
ENSMUSG00000104986	33	22	22
ENSMUSG00000015880	7265	7236	8817
ENSMUSG00000015882	884	938	1123
ENSMUSG00000104342	135	166	216
ENSMUSG00000104852	8	5	9
ENSMUSG00000101587	3	4	5
ENSMUSG00000105457	4	2	8
ENSMUSG00000105459	0	0	0
ENSMUSG00000106602	0	0	0
ENSMUSG00000067321	1	1	0
ENSMUSG00000106875	0	3	0
ENSMUSG00000107113	0	0	0
ENSMUSG00000104660	0	0	0
ENSMUSG00000106402	0	0	0
ENSMUSG00000105616	0	0	0
ENSMUSG00000105994	0	0	0
ENSMUSG00000031558	3205	3280	4170
ENSMUSG00000092309	0	0	6
ENSMUSG00000092559	0	0	0
ENSMUSG00000106214	0	0	0
ENSMUSG00000105502	0	0	0
ENSMUSG00000105184	0	0	0
ENSMUSG00000065603	0	1	0
ENSMUSG00000105086	0	0	0
ENSMUSG00000106604	0	0	1
ENSMUSG00000029089	859	795	1087
ENSMUSG00000029088	36	41	54
ENSMUSG00000105653	2	3	4
ENSMUSG00000093502	0	0	0
ENSMUSG00000105574	0	0	0
ENSMUSG00000093748	0	0	0
ENSMUSG00000105530	0	0	0
ENSMUSG00000105454	63	39	66
ENSMUSG00000105958	0	0	0
ENSMUSG00000106404	0	0	0
ENSMUSG00000106408	54	66	75
ENSMUSG00000106414	0	0	0
ENSMUSG00000057577	2	5	6
ENSMUSG00000103544	12	32	22
ENSMUSG00000105974	6	8	22
ENSMUSG00000105791	0	0	0
ENSMUSG00000106469	0	0	0
ENSMUSG00000104655	0	0	0
ENSMUSG00000105332	0	1	0
ENSMUSG00000104929	0	0	0
ENSMUSG00000106244	0	0	0
ENSMUSG00000105620	0	0	0
ENSMUSG00000104562	0	0	0
ENSMUSG00000104661	12	15	24
ENSMUSG00000105922	3	2	1
ENSMUSG00000105983	0	0	0
ENSMUSG00000105828	0	0	0
ENSMUSG00000106579	0	2	3
ENSMUSG00000105700	0	0	0
ENSMUSG00000093490	0	0	0
ENSMUSG00000106539	0	0	0
ENSMUSG00000105771	0	1	1
ENSMUSG00000083477	76	85	96
ENSMUSG00000105540	1	1	2
ENSMUSG00000104634	0	0	0
ENSMUSG00000029090	3493	3593	4638
ENSMUSG00000106430	0	2	4
ENSMUSG00000104870	0	0	0
ENSMUSG00000105020	0	0	0
ENSMUSG00000099124	0	0	0
ENSMUSG00000095857	0	0	0
ENSMUSG00000105423	0	0	0
ENSMUSG00000106345	0	0	0
ENSMUSG00000105320	0	0	0
ENSMUSG00000106038	0	0	2
ENSMUSG00000105931	16	14	13
ENSMUSG00000105273	0	0	0
ENSMUSG00000106267	0	1	1
ENSMUSG00000104635	0	0	0
ENSMUSG00000029167	7	6	6
ENSMUSG00000105442	0	0	0
ENSMUSG00000105622	0	0	0
ENSMUSG00000106575	0	0	0
ENSMUSG00000105762	8	10	17
ENSMUSG00000105663	14	12	23
ENSMUSG00000106010	0	0	0
ENSMUSG00000104919	0	0	0
ENSMUSG00000105942	0	0	0
ENSMUSG00000106292	0	0	0
ENSMUSG00000104847	0	0	2
ENSMUSG00000098726	0	0	0
ENSMUSG00000106648	9	7	7
ENSMUSG00000029169	24017	24912	31471
ENSMUSG00000106607	26	23	31
ENSMUSG00000097145	216	286	359
ENSMUSG00000106464	194	177	261
ENSMUSG00000105328	5	7	9
ENSMUSG00000104751	0	0	0
ENSMUSG00000088981	0	0	0
ENSMUSG00000072941	0	0	0
ENSMUSG00000045790	6	8	20
ENSMUSG00000106380	9	5	9
ENSMUSG00000039252	45	58	96
ENSMUSG00000104829	2	2	0
ENSMUSG00000104974	2	0	3
ENSMUSG00000095078	0	2	0
ENSMUSG00000052295	5	2	5
ENSMUSG00000029173	1123	1046	1409
ENSMUSG00000029186	534	594	596
ENSMUSG00000029179	1275	1408	1973
ENSMUSG00000029176	4327	4456	5859
ENSMUSG00000105054	1	0	1
ENSMUSG00000077757	0	0	0
ENSMUSG00000106352	0	0	0
ENSMUSG00000106538	0	0	0
ENSMUSG00000029188	2	0	0
ENSMUSG00000090642	0	0	0
ENSMUSG00000029189	8	10	9
ENSMUSG00000077316	0	0	0
ENSMUSG00000061461	810	904	1093
ENSMUSG00000106981	6	9	16
ENSMUSG00000077696	0	0	0
ENSMUSG00000106808	0	0	0
ENSMUSG00000088646	0	0	0
ENSMUSG00000039191	14233	14583	19561
ENSMUSG00000106807	0	0	0
ENSMUSG00000107111	4	9	12
ENSMUSG00000029193	0	0	4
ENSMUSG00000039178	854	986	1127
ENSMUSG00000107182	41	37	44
ENSMUSG00000107173	2	0	0
ENSMUSG00000039156	786	910	1058
ENSMUSG00000107105	0	0	0
ENSMUSG00000105912	0	0	0
ENSMUSG00000106529	2	4	3
ENSMUSG00000105143	0	0	0
ENSMUSG00000106126	0	0	0
ENSMUSG00000077507	0	0	0
ENSMUSG00000106113	0	0	0
ENSMUSG00000065795	0	0	0
ENSMUSG00000105702	0	0	0
ENSMUSG00000105384	0	0	0
ENSMUSG00000105551	0	0	0
ENSMUSG00000083902	137	129	145
ENSMUSG00000105186	7	11	7
ENSMUSG00000106335	0	0	0
ENSMUSG00000105678	11	5	6
ENSMUSG00000105685	0	0	0
ENSMUSG00000106326	0	0	0
ENSMUSG00000088734	0	0	0
ENSMUSG00000088751	0	0	0
ENSMUSG00000077333	0	0	0
ENSMUSG00000104739	0	0	0
ENSMUSG00000104560	1	4	1
ENSMUSG00000105291	1	0	1
ENSMUSG00000105693	0	0	0
ENSMUSG00000104892	0	0	0
ENSMUSG00000097216	0	0	0
ENSMUSG00000051116	39	35	54
ENSMUSG00000104924	4	4	3
ENSMUSG00000106517	0	0	0
ENSMUSG00000029108	2	2	4
ENSMUSG00000105940	0	0	1
ENSMUSG00000104821	0	0	0
ENSMUSG00000105637	0	0	1
ENSMUSG00000105050	1	0	1
ENSMUSG00000104564	0	0	0
ENSMUSG00000105079	0	0	0
ENSMUSG00000105877	3	2	0
ENSMUSG00000106337	0	0	0
ENSMUSG00000104871	0	0	0
ENSMUSG00000105431	0	0	0
ENSMUSG00000104709	0	0	0
ENSMUSG00000103959	0	0	0
ENSMUSG00000106646	2	1	2
ENSMUSG00000105049	0	0	0
ENSMUSG00000105525	0	0	0
ENSMUSG00000106146	0	0	0
ENSMUSG00000105269	0	0	0
ENSMUSG00000088796	0	0	0
ENSMUSG00000105234	0	0	0
ENSMUSG00000100557	0	0	0
ENSMUSG00000106509	0	0	0
ENSMUSG00000094696	0	0	0
ENSMUSG00000106467	1	0	0
ENSMUSG00000096124	0	0	0
ENSMUSG00000105038	0	0	0
ENSMUSG00000106634	133	181	220
ENSMUSG00000104889	0	0	0
ENSMUSG00000104563	1458	1655	2120
ENSMUSG00000106013	0	0	0
ENSMUSG00000105158	0	0	0
ENSMUSG00000106250	0	0	0
ENSMUSG00000106170	0	0	0
ENSMUSG00000106042	14	15	16
ENSMUSG00000087034	46	50	86
ENSMUSG00000088048	0	0	0
ENSMUSG00000106548	0	0	0
ENSMUSG00000105486	0	0	0
ENSMUSG00000077555	0	0	0
ENSMUSG00000106044	924	923	1255
ENSMUSG00000104775	0	1	0
ENSMUSG00000105903	0	0	0
ENSMUSG00000106370	0	0	0
ENSMUSG00000105675	0	0	0
ENSMUSG00000105573	3	0	0
ENSMUSG00000089992	5	4	12
ENSMUSG00000106530	0	0	0
ENSMUSG00000077228	0	0	0
ENSMUSG00000105285	0	0	0
ENSMUSG00000094239	0	0	0
ENSMUSG00000037999	967	853	1168
ENSMUSG00000105694	6	4	13
ENSMUSG00000105707	0	2	0
ENSMUSG00000090326	0	0	0
ENSMUSG00000104868	3	11	11
ENSMUSG00000090061	10	13	12
ENSMUSG00000090138	0	0	1
ENSMUSG00000060512	8	8	29
ENSMUSG00000047881	3860	4040	5223
ENSMUSG00000087552	7	11	19
ENSMUSG00000106076	0	0	0
ENSMUSG00000077209	0	0	0
ENSMUSG00000106219	4	8	4
ENSMUSG00000029171	3181	3191	4084
ENSMUSG00000094244	0	0	0
ENSMUSG00000093780	0	1	2
ENSMUSG00000087954	0	0	0
ENSMUSG00000029174	4132	4274	5645
ENSMUSG00000083435	2	2	2
ENSMUSG00000104947	1	5	5
ENSMUSG00000081143	6	4	3
ENSMUSG00000083100	6	2	11
ENSMUSG00000105730	1	1	0
ENSMUSG00000105443	1	0	0
ENSMUSG00000105105	0	0	0
ENSMUSG00000100911	0	0	0
ENSMUSG00000105251	0	0	0
ENSMUSG00000105352	0	1	1
ENSMUSG00000106566	0	0	0
ENSMUSG00000104961	0	0	0
ENSMUSG00000104806	101	75	141
ENSMUSG00000105402	18	20	30
ENSMUSG00000105183	0	1	2
ENSMUSG00000104928	0	0	0
ENSMUSG00000093029	0	0	0
ENSMUSG00000097668	2	0	0
ENSMUSG00000097640	40	28	45
ENSMUSG00000029178	5640	5671	7230
ENSMUSG00000106205	77	103	100
ENSMUSG00000044827	0	0	0
ENSMUSG00000051498	3	8	6
ENSMUSG00000029185	80	87	95
ENSMUSG00000077042	0	0	0
ENSMUSG00000106186	0	0	0
ENSMUSG00000037913	55	50	55
ENSMUSG00000054920	239	254	310
ENSMUSG00000087748	0	0	0
ENSMUSG00000037890	1433	1419	1841
ENSMUSG00000029191	14410	14754	19239
ENSMUSG00000105935	10	5	22
ENSMUSG00000029195	42	80	74
ENSMUSG00000047215	29471	32567	40984
ENSMUSG00000029199	2098	2212	2738
ENSMUSG00000106291	29	37	32
ENSMUSG00000105896	4	3	7
ENSMUSG00000029201	4466	4549	5842
ENSMUSG00000105835	0	0	0
ENSMUSG00000104917	3	8	9
ENSMUSG00000037822	1568	1604	2071
ENSMUSG00000104641	32	44	48
ENSMUSG00000107195	5	7	7
ENSMUSG00000105601	14	16	24
ENSMUSG00000029203	8551	8963	11447
ENSMUSG00000107362	10	11	22
ENSMUSG00000107102	32	30	43
ENSMUSG00000029202	18461	18937	23857
ENSMUSG00000106767	56	71	54
ENSMUSG00000106696	3	18	11
ENSMUSG00000088494	1	2	2
ENSMUSG00000107158	0	2	1
ENSMUSG00000107050	26	15	28
ENSMUSG00000106978	15	10	8
ENSMUSG00000037795	4428	4577	5630
ENSMUSG00000089337	0	1	3
ENSMUSG00000106682	22	17	23
ENSMUSG00000106713	0	3	4
ENSMUSG00000106776	0	0	0
ENSMUSG00000106681	0	0	0
ENSMUSG00000029204	2	8	11
ENSMUSG00000107254	26	28	45
ENSMUSG00000029205	150	201	232
ENSMUSG00000106768	0	0	0
ENSMUSG00000107049	8	9	7
ENSMUSG00000054598	11	16	26
ENSMUSG00000093070	0	0	0
ENSMUSG00000070780	1638	1746	2090
ENSMUSG00000107304	13	9	11
ENSMUSG00000107390	5	3	3
ENSMUSG00000097092	3	1	5
ENSMUSG00000093258	0	0	0
ENSMUSG00000107014	0	0	0
ENSMUSG00000107069	0	0	0
ENSMUSG00000084108	0	2	1
ENSMUSG00000107125	0	0	0
ENSMUSG00000029206	3	4	11
ENSMUSG00000029207	2118	2275	2782
ENSMUSG00000106818	10	12	11
ENSMUSG00000084544	0	1	0
ENSMUSG00000107155	14	2	0
ENSMUSG00000106910	1	1	1
ENSMUSG00000106732	0	0	2
ENSMUSG00000106772	2	1	4
ENSMUSG00000107091	0	0	0
ENSMUSG00000106720	2	0	0
ENSMUSG00000106706	21	14	31
ENSMUSG00000087601	1	1	1
ENSMUSG00000029223	4017	4136	5461
ENSMUSG00000107300	26	23	33
ENSMUSG00000107284	2	2	4
ENSMUSG00000037736	402	391	522
ENSMUSG00000082420	4	2	4
ENSMUSG00000106749	0	0	0
ENSMUSG00000107290	0	0	0
ENSMUSG00000085839	0	0	0
ENSMUSG00000086964	1	0	0
ENSMUSG00000106785	0	0	0
ENSMUSG00000080601	0	0	0
ENSMUSG00000012520	0	0	0
ENSMUSG00000106995	25	19	19
